run_id,day,drone_id,flower_id,x,y,pollinated_at
stage15_20260526_174824,5,0,70,5.083,4.039,2026-05-26 17:49:28
stage15_20260526_174824,5,1,18,7.913,0.708,2026-05-26 17:49:29
stage15_20260526_174824,5,1,63,6.979,1.384,2026-05-26 17:49:39
stage15_20260526_174824,5,0,58,4.395,5.048,2026-05-26 17:49:40
stage15_20260526_174824,5,1,17,7.604,2.147,2026-05-26 17:49:50
stage15_20260526_174824,5,0,61,7.34,4.412,2026-05-26 17:49:54
stage15_20260526_174824,5,1,52,9.85,3.755,2026-05-26 17:50:03
stage15_20260526_174824,5,0,55,10.164,7.018,2026-05-26 17:50:06
stage15_20260526_174824,5,1,45,13.85,4.496,2026-05-26 17:50:18
stage15_20260526_174824,5,0,38,12.3,7.574,2026-05-26 17:50:19
stage15_20260526_174824,5,1,22,12.935,6.84,2026-05-26 17:50:33
stage15_20260526_174824,5,0,21,13.333,10.972,2026-05-26 17:50:33
stage15_20260526_174824,5,0,20,9.673,13.577,2026-05-26 17:50:45
stage15_20260526_174824,5,1,10,12.163,11.254,2026-05-26 17:50:47
stage15_20260526_174824,5,0,46,8.596,14.076,2026-05-26 17:50:56
stage15_20260526_174824,5,1,53,9.013,11.151,2026-05-26 17:50:58
stage15_20260526_174824,5,0,56,8.151,12.902,2026-05-26 17:51:07
stage15_20260526_174824,5,1,6,8.208,11.98,2026-05-26 17:51:10
stage15_20260526_174824,5,0,69,3.095,7.796,2026-05-26 17:51:20
stage15_20260526_174824,5,1,30,4.579,10.174,2026-05-26 17:51:22
stage15_20260526_174824,5,0,60,0.78,5.484,2026-05-26 17:51:32
stage15_20260526_174824,5,1,49,3.309,9.743,2026-05-26 17:51:33
stage15_20260526_174824,5,1,12,2.643,2.599,2026-05-26 17:51:46
stage15_20260526_174824,6,0,23,10.327,1.501,2026-05-26 17:52:56
stage15_20260526_174824,6,1,18,7.913,0.708,2026-05-26 17:52:56
stage15_20260526_174824,6,1,63,6.979,1.384,2026-05-26 17:53:06
stage15_20260526_174824,6,0,52,9.85,3.755,2026-05-26 17:53:09
stage15_20260526_174824,6,1,17,7.604,2.147,2026-05-26 17:53:17
stage15_20260526_174824,6,0,61,7.34,4.412,2026-05-26 17:53:22
stage15_20260526_174824,6,1,19,8.416,1.771,2026-05-26 17:53:29
stage15_20260526_174824,6,0,27,6.438,4.488,2026-05-26 17:53:35
stage15_20260526_174824,6,1,9,8.984,3.027,2026-05-26 17:53:42
stage15_20260526_174824,6,0,60,0.78,5.484,2026-05-26 17:53:49
stage15_20260526_174824,6,1,34,9.835,4.78,2026-05-26 17:53:56
stage15_20260526_174824,6,0,3,3.698,8.714,2026-05-26 17:54:01
stage15_20260526_174824,6,1,55,10.164,7.018,2026-05-26 17:54:08
stage15_20260526_174824,6,0,49,3.309,9.743,2026-05-26 17:54:12
stage15_20260526_174824,6,1,40,8.203,6.517,2026-05-26 17:54:20
stage15_20260526_174824,6,0,30,4.579,10.174,2026-05-26 17:54:22
stage15_20260526_174824,6,1,70,5.083,4.039,2026-05-26 17:54:32
stage15_20260526_174824,6,0,1,2.214,10.785,2026-05-26 17:54:36
stage15_20260526_174824,6,1,58,4.395,5.048,2026-05-26 17:54:44
stage15_20260526_174824,6,0,47,2.273,12.933,2026-05-26 17:54:49
stage15_20260526_174824,6,1,24,3.614,2.499,2026-05-26 17:54:56
stage15_20260526_174824,6,0,4,2.815,13.718,2026-05-26 17:55:03
stage15_20260526_174824,6,1,12,2.643,2.599,2026-05-26 17:55:06
stage15_20260526_174824,6,0,46,8.596,14.076,2026-05-26 17:55:17
stage15_20260526_174824,6,1,7,1.323,3.799,2026-05-26 17:55:17
stage15_20260526_174824,6,0,56,8.151,12.902,2026-05-26 17:55:29
stage15_20260526_174824,6,1,16,2.217,6.613,2026-05-26 17:55:30
stage15_20260526_174824,6,0,6,8.208,11.98,2026-05-26 17:55:40
stage15_20260526_174824,6,1,69,3.095,7.796,2026-05-26 17:55:40
stage15_20260526_174824,6,0,53,9.013,11.151,2026-05-26 17:55:51
stage15_20260526_174824,6,1,20,9.673,13.577,2026-05-26 17:55:54
stage15_20260526_174824,6,0,43,9.811,10.697,2026-05-26 17:56:04
stage15_20260526_174824,6,1,62,13.206,14.038,2026-05-26 17:56:08
stage15_20260526_174824,6,0,51,11.495,13.754,2026-05-26 17:56:17
stage15_20260526_174824,6,1,21,13.333,10.972,2026-05-26 17:56:21
stage15_20260526_174824,6,0,10,12.163,11.254,2026-05-26 17:56:29
stage15_20260526_174824,6,1,25,11.371,11.682,2026-05-26 17:56:32
stage15_20260526_174824,6,0,48,13.222,9.175,2026-05-26 17:56:41
stage15_20260526_174824,6,1,38,12.3,7.574,2026-05-26 17:56:46
stage15_20260526_174824,6,0,22,12.935,6.84,2026-05-26 17:56:55
stage15_20260526_174824,6,1,57,12.122,4.471,2026-05-26 17:57:09
stage15_20260526_174824,6,0,36,12.658,5.726,2026-05-26 17:57:18
stage15_20260526_174824,6,1,41,12.925,3.557,2026-05-26 17:57:20
stage15_20260526_174824,6,0,45,13.85,4.496,2026-05-26 17:57:31
stage15_20260526_174824,7,0,18,7.913,0.708,2026-05-26 17:58:42
stage15_20260526_174824,7,1,17,7.604,2.147,2026-05-26 17:58:42
stage15_20260526_174824,7,0,63,6.979,1.384,2026-05-26 17:58:53
stage15_20260526_174824,7,1,61,7.34,4.412,2026-05-26 17:58:55
stage15_20260526_174824,7,0,19,8.416,1.771,2026-05-26 17:59:05
stage15_20260526_174824,7,1,27,6.438,4.488,2026-05-26 17:59:08
stage15_20260526_174824,7,0,9,8.984,3.027,2026-05-26 17:59:18
stage15_20260526_174824,7,1,70,5.083,4.039,2026-05-26 17:59:20
stage15_20260526_174824,7,0,34,9.835,4.78,2026-05-26 17:59:31
stage15_20260526_174824,7,1,58,4.395,5.048,2026-05-26 17:59:32
stage15_20260526_174824,7,0,55,10.164,7.018,2026-05-26 17:59:43
stage15_20260526_174824,7,1,24,3.614,2.499,2026-05-26 17:59:44
stage15_20260526_174824,7,0,33,8.638,7.81,2026-05-26 17:59:54
stage15_20260526_174824,7,1,2,1.132,1.974,2026-05-26 17:59:56
stage15_20260526_174824,7,0,40,8.203,6.517,2026-05-26 18:00:06
stage15_20260526_174824,7,1,69,3.095,7.796,2026-05-26 18:00:10
stage15_20260526_174824,7,0,68,6.596,5.626,2026-05-26 18:00:19
stage15_20260526_174824,7,1,1,2.214,10.785,2026-05-26 18:00:24
stage15_20260526_174824,7,0,54,6.135,2.707,2026-05-26 18:00:33
stage15_20260526_174824,7,1,44,3.725,11.806,2026-05-26 18:00:37
stage15_20260526_174824,7,0,64,4.131,1.814,2026-05-26 18:00:46
stage15_20260526_174824,7,1,47,2.273,12.933,2026-05-26 18:00:50
stage15_20260526_174824,7,0,12,2.643,2.599,2026-05-26 18:00:57
stage15_20260526_174824,7,1,4,2.815,13.718,2026-05-26 18:01:03
stage15_20260526_174824,7,0,7,1.323,3.799,2026-05-26 18:01:09
stage15_20260526_174824,7,1,13,5.623,14.264,2026-05-26 18:01:17
stage15_20260526_174824,7,0,60,0.78,5.484,2026-05-26 18:01:19
stage15_20260526_174824,7,1,35,6.933,14.279,2026-05-26 18:01:29
stage15_20260526_174824,7,0,16,2.217,6.613,2026-05-26 18:01:31
stage15_20260526_174824,7,1,46,8.596,14.076,2026-05-26 18:01:41
stage15_20260526_174824,7,0,3,3.698,8.714,2026-05-26 18:01:43
stage15_20260526_174824,7,1,56,8.151,12.902,2026-05-26 18:01:52
stage15_20260526_174824,7,0,49,3.309,9.743,2026-05-26 18:01:54
stage15_20260526_174824,7,0,30,4.579,10.174,2026-05-26 18:02:04
stage15_20260526_174824,7,1,6,8.208,11.98,2026-05-26 18:02:04
stage15_20260526_174824,7,1,53,9.013,11.151,2026-05-26 18:02:15
stage15_20260526_174824,7,0,42,2.91,11.578,2026-05-26 18:02:16
stage15_20260526_174824,7,1,43,9.811,10.697,2026-05-26 18:02:27
stage15_20260526_174824,7,0,26,5.315,12.419,2026-05-26 18:02:28
stage15_20260526_174824,7,1,32,8.792,9.883,2026-05-26 18:02:40
stage15_20260526_174824,7,0,39,9.326,11.979,2026-05-26 18:02:42
stage15_20260526_174824,7,1,5,12.226,8.911,2026-05-26 18:02:52
stage15_20260526_174824,7,0,20,9.673,13.577,2026-05-26 18:02:53
stage15_20260526_174824,7,1,48,13.222,9.175,2026-05-26 18:03:03
stage15_20260526_174824,7,0,51,11.495,13.754,2026-05-26 18:03:04
stage15_20260526_174824,7,1,22,12.935,6.84,2026-05-26 18:03:17
stage15_20260526_174824,7,0,62,13.206,14.038,2026-05-26 18:03:18
stage15_20260526_174824,7,1,36,12.658,5.726,2026-05-26 18:03:29
stage15_20260526_174824,7,0,10,12.163,11.254,2026-05-26 18:03:31
stage15_20260526_174824,7,1,57,12.122,4.471,2026-05-26 18:03:41
stage15_20260526_174824,7,0,25,11.371,11.682,2026-05-26 18:03:41
stage15_20260526_174824,7,1,14,11.472,6.441,2026-05-26 18:03:52
stage15_20260526_174824,7,0,21,13.333,10.972,2026-05-26 18:03:53
stage15_20260526_174824,7,1,8,9.345,5.662,2026-05-26 18:04:04
stage15_20260526_174824,7,0,38,12.3,7.574,2026-05-26 18:04:07
stage15_20260526_174824,7,1,52,9.85,3.755,2026-05-26 18:04:16
stage15_20260526_174824,7,0,45,13.85,4.496,2026-05-26 18:04:22
stage15_20260526_174824,7,1,23,10.327,1.501,2026-05-26 18:04:29
stage15_20260526_174824,7,0,41,12.925,3.557,2026-05-26 18:04:33
stage15_20260526_174824,7,1,37,13.372,2.109,2026-05-26 18:04:42
stage15_20260526_174824,8,0,18,7.913,0.708,2026-05-26 18:06:00
stage15_20260526_174824,8,1,66,10.872,2.258,2026-05-26 18:06:02
stage15_20260526_174824,8,1,41,12.925,3.557,2026-05-26 18:06:14
stage15_20260526_174824,8,0,37,13.372,2.109,2026-05-26 18:06:15
stage15_20260526_174824,8,1,45,13.85,4.496,2026-05-26 18:06:27
stage15_20260526_174824,8,0,23,10.327,1.501,2026-05-26 18:06:27
stage15_20260526_174824,8,0,52,9.85,3.755,2026-05-26 18:06:40
stage15_20260526_174824,8,1,38,12.3,7.574,2026-05-26 18:06:41
stage15_20260526_174824,8,0,8,9.345,5.662,2026-05-26 18:06:53
stage15_20260526_174824,8,1,50,11.386,8.951,2026-05-26 18:06:55
stage15_20260526_174824,8,0,14,11.472,6.441,2026-05-26 18:07:04
stage15_20260526_174824,8,1,21,13.333,10.972,2026-05-26 18:07:07
stage15_20260526_174824,8,0,57,12.122,4.471,2026-05-26 18:07:15
stage15_20260526_174824,8,1,10,12.163,11.254,2026-05-26 18:07:19
stage15_20260526_174824,8,0,36,12.658,5.726,2026-05-26 18:07:27
stage15_20260526_174824,8,1,62,13.206,14.038,2026-05-26 18:07:33
stage15_20260526_174824,8,0,22,12.935,6.84,2026-05-26 18:07:40
stage15_20260526_174824,8,1,51,11.495,13.754,2026-05-26 18:07:45
stage15_20260526_174824,8,0,5,12.226,8.911,2026-05-26 18:07:52
stage15_20260526_174824,8,1,20,9.673,13.577,2026-05-26 18:07:56
stage15_20260526_174824,8,0,48,13.222,9.175,2026-05-26 18:08:03
stage15_20260526_174824,8,1,39,9.326,11.979,2026-05-26 18:08:08
stage15_20260526_174824,8,0,15,13.907,12.407,2026-05-26 18:08:16
stage15_20260526_174824,8,1,67,7.945,9.697,2026-05-26 18:08:20
stage15_20260526_174824,8,0,25,11.371,11.682,2026-05-26 18:08:27
stage15_20260526_174824,8,1,40,8.203,6.517,2026-05-26 18:08:33
stage15_20260526_174824,8,0,43,9.811,10.697,2026-05-26 18:08:40
stage15_20260526_174824,8,1,33,8.638,7.81,2026-05-26 18:08:44
stage15_20260526_174824,8,0,53,9.013,11.151,2026-05-26 18:08:51
stage15_20260526_174824,8,1,55,10.164,7.018,2026-05-26 18:08:55
stage15_20260526_174824,8,0,32,8.792,9.883,2026-05-26 18:09:03
stage15_20260526_174824,8,1,34,9.835,4.78,2026-05-26 18:09:08
stage15_20260526_174824,8,0,56,8.151,12.902,2026-05-26 18:09:16
stage15_20260526_174824,8,1,9,8.984,3.027,2026-05-26 18:09:22
stage15_20260526_174824,8,0,6,8.208,11.98,2026-05-26 18:09:28
stage15_20260526_174824,8,1,19,8.416,1.771,2026-05-26 18:09:34
stage15_20260526_174824,8,0,46,8.596,14.076,2026-05-26 18:09:40
stage15_20260526_174824,8,1,17,7.604,2.147,2026-05-26 18:09:46
stage15_20260526_174824,8,0,13,5.623,14.264,2026-05-26 18:09:53
stage15_20260526_174824,8,1,61,7.34,4.412,2026-05-26 18:09:59
stage15_20260526_174824,8,0,4,2.815,13.718,2026-05-26 18:10:08
