wall_time,sim_time,drone_id,state,x,y,z,battery_pct
7.503,7.503,1,SURVEY,1.5,0.5,2.812,99.6
7.603,7.603,0,SURVEY,0.5,0.5,2.901,99.4
7.603,7.603,1,SURVEY,1.5,0.5,2.898,99.5
7.703,7.703,0,SURVEY,0.5,0.5,2.988,99.4
7.703,7.703,1,SURVEY,1.5,0.5,2.984,99.5
7.803,7.803,0,SURVEY,0.5,0.5,3.074,99.3
7.803,7.803,1,SURVEY,1.5,0.5,3.071,99.5
7.903,7.903,0,SURVEY,0.5,0.5,3.16,99.3
7.903,7.903,1,SURVEY,1.5,0.5,3.157,99.5
8.003,8.003,0,SURVEY,0.5,0.5,3.218,99.3
8.003,8.003,1,SURVEY,1.5,0.5,3.215,99.5
8.103,8.103,0,SURVEY,0.5,0.5,3.301,99.3
8.103,8.103,1,SURVEY,1.5,0.5,3.298,99.4
8.203,8.203,0,SURVEY,0.5,0.5,3.376,99.3
8.203,8.203,1,SURVEY,1.5,0.5,3.373,99.4
8.303,8.303,0,SURVEY,0.5,0.5,3.443,99.2
8.303,8.303,1,SURVEY,1.5,0.5,3.441,99.4
8.403,8.403,0,SURVEY,0.5,0.5,3.484,99.2
8.403,8.403,1,SURVEY,1.5,0.5,3.482,99.4
8.503,8.503,0,SURVEY,0.5,0.5,3.539,99.2
8.503,8.503,1,SURVEY,1.5,0.5,3.537,99.4
8.603,8.603,0,SURVEY,0.5,0.5,3.589,99.2
8.603,8.603,1,SURVEY,1.5,0.5,3.587,99.3
8.703,8.703,0,SURVEY,0.5,0.5,3.634,99.2
8.703,8.703,1,SURVEY,1.5,0.5,3.632,99.3
8.803,8.803,0,SURVEY,0.544,0.544,3.674,99.2
8.803,8.803,1,SURVEY,1.676,0.544,3.672,99.3
8.903,8.903,0,SURVEY,0.577,0.577,3.697,99.2
8.903,8.903,1,SURVEY,1.82,0.577,3.696,99.3
9.003,9.003,0,SURVEY,0.622,0.622,3.73,99.2
9.003,9.003,1,SURVEY,2.036,0.622,3.728,99.3
9.103,9.103,0,SURVEY,0.663,0.663,3.759,99.2
9.103,9.103,1,SURVEY,2.252,0.663,3.758,99.2
9.203,9.203,0,SURVEY,0.699,0.699,3.785,99.2
9.203,9.203,1,SURVEY,2.468,0.699,3.784,99.2
9.303,9.303,0,SURVEY,0.721,0.721,3.8,99.1
9.303,9.303,1,SURVEY,2.612,0.721,3.799,99.2
9.403,9.403,0,SURVEY,0.751,0.751,3.822,99.1
9.403,9.403,1,SURVEY,2.828,0.751,3.821,99.2
9.503,9.503,0,SURVEY,0.778,0.813,3.841,99.1
9.503,9.503,1,SURVEY,3.044,0.778,3.84,99.2
9.603,9.603,0,SURVEY,0.802,1.029,3.858,99.1
9.603,9.603,1,SURVEY,3.26,0.801,3.857,99.2
9.703,9.703,0,SURVEY,0.823,1.245,3.873,99.1
9.703,9.703,1,SURVEY,3.476,0.823,3.873,99.2
9.803,9.803,0,SURVEY,0.836,1.389,3.883,99.0
9.803,9.803,1,SURVEY,3.62,0.836,3.882,99.2
9.903,9.903,0,SURVEY,0.853,1.605,3.895,99.0
9.903,9.903,1,SURVEY,3.836,0.853,3.894,99.2
10.003,10.003,0,SURVEY,0.869,1.821,3.906,99.0
10.003,10.003,1,SURVEY,4.052,0.869,3.906,99.2
10.103,10.103,0,SURVEY,0.883,2.037,3.917,99.0
10.103,10.103,1,SURVEY,4.268,0.883,3.916,99.1
10.203,10.203,0,SURVEY,0.892,2.181,3.923,99.0
10.203,10.203,1,SURVEY,4.412,0.892,3.922,99.1
10.303,10.303,0,SURVEY,0.903,2.397,3.931,98.9
10.303,10.303,1,SURVEY,4.628,0.903,3.93,99.1
10.403,10.403,0,SURVEY,0.914,2.613,3.938,98.9
10.403,10.403,1,SURVEY,4.844,0.914,3.938,99.1
10.503,10.503,0,SURVEY,0.923,2.829,3.945,98.9
10.503,10.503,1,SURVEY,5.06,0.923,3.945,99.1
10.604,10.604,0,SURVEY,0.931,3.045,3.951,98.9
10.604,10.604,1,SURVEY,5.276,0.931,3.951,99.0
10.703,10.703,0,SURVEY,0.936,3.189,3.954,98.9
10.703,10.703,1,SURVEY,5.42,0.936,3.954,99.0
10.803,10.803,0,SURVEY,0.943,3.405,3.959,98.8
10.803,10.803,1,SURVEY,5.636,0.943,3.959,99.0
10.903,10.903,0,SURVEY,0.949,3.621,3.964,98.8
10.903,10.903,1,SURVEY,5.852,0.949,3.963,99.0
11.003,11.003,0,SURVEY,0.955,3.837,3.968,98.8
11.003,11.003,1,SURVEY,6.068,0.955,3.967,99.0
11.103,11.103,0,SURVEY,0.958,3.981,3.97,98.8
11.103,11.103,1,SURVEY,6.212,0.958,3.97,98.9
11.203,11.203,0,SURVEY,0.962,4.197,3.973,98.8
11.203,11.203,1,SURVEY,6.428,0.962,3.973,98.9
11.303,11.303,0,SURVEY,0.967,4.413,3.976,98.7
11.303,11.303,1,SURVEY,6.643,0.966,3.976,98.9
11.403,11.403,0,SURVEY,0.97,4.629,3.979,98.7
11.403,11.403,1,SURVEY,6.841,0.97,3.978,98.9
11.503,11.503,0,SURVEY,0.973,4.845,3.981,98.7
11.503,11.503,1,SURVEY,7.02,0.973,3.981,98.9
11.603,11.603,0,SURVEY,0.975,4.989,3.982,98.7
11.603,11.603,1,SURVEY,7.127,0.975,3.982,98.8
11.703,11.703,0,SURVEY,0.978,5.205,3.984,98.7
11.703,11.703,1,SURVEY,7.273,0.978,3.984,98.8
11.803,11.803,0,SURVEY,0.98,5.421,3.986,98.7
11.803,11.803,1,SURVEY,7.405,0.98,3.986,98.8
11.903,11.903,0,SURVEY,0.982,5.637,3.987,98.7
11.903,11.903,1,SURVEY,7.523,0.982,3.987,98.8
12.003,12.003,0,SURVEY,0.984,5.781,3.988,98.7
12.003,12.003,1,SURVEY,7.594,0.984,3.988,98.8
12.103,12.103,0,SURVEY,0.985,5.997,3.99,98.7
12.103,12.103,1,SURVEY,7.691,0.985,3.99,98.7
12.203,12.203,0,SURVEY,0.987,6.213,3.991,98.7
12.203,12.203,1,SURVEY,7.779,0.987,3.991,98.7
12.303,12.303,0,SURVEY,0.988,6.429,3.992,98.6
12.303,12.303,1,SURVEY,7.856,0.988,3.992,98.7
12.403,12.403,0,SURVEY,0.99,6.645,3.993,98.6
12.403,12.403,1,SURVEY,7.925,0.99,3.993,98.7
12.503,12.503,0,SURVEY,0.99,6.789,3.993,98.6
12.503,12.503,1,SURVEY,7.967,0.99,3.993,98.7
12.603,12.603,0,SURVEY,0.991,7.005,3.994,98.6
12.603,12.603,1,SURVEY,8.024,0.991,3.994,98.7
12.703,12.703,0,SURVEY,0.992,7.221,3.995,98.6
12.703,12.703,1,SURVEY,8.075,0.992,3.994,98.7
12.803,12.803,0,SURVEY,0.993,7.437,3.995,98.5
12.803,12.803,1,SURVEY,8.121,0.993,3.995,98.7
12.903,12.903,0,SURVEY,0.994,7.581,3.995,98.5
12.903,12.903,1,SURVEY,8.15,1.002,3.995,98.7
13.003,13.003,0,SURVEY,0.994,7.797,3.996,98.5
13.003,13.003,1,SURVEY,8.187,1.218,3.996,98.7
13.103,13.103,0,SURVEY,0.995,8.013,3.996,98.5
13.103,13.103,1,SURVEY,8.221,1.434,3.996,98.6
13.203,13.203,0,SURVEY,0.995,8.229,3.997,98.5
13.203,13.203,1,SURVEY,8.251,1.65,3.997,98.6
13.304,13.304,0,SURVEY,0.996,8.445,3.997,98.4
13.304,13.304,1,SURVEY,8.278,1.866,3.997,98.6
13.403,13.403,0,SURVEY,0.996,8.589,3.997,98.4
13.403,13.403,1,SURVEY,8.294,2.01,3.997,98.6
13.503,13.503,0,SURVEY,0.997,8.805,3.998,98.4
13.503,13.503,1,SURVEY,8.316,2.226,3.998,98.6
13.603,13.603,0,SURVEY,0.997,9.021,3.998,98.4
13.603,13.603,1,SURVEY,8.336,2.442,3.998,98.5
13.703,13.703,0,SURVEY,0.997,9.237,3.998,98.4
13.703,13.703,1,SURVEY,8.353,2.658,3.998,98.5
13.803,13.803,0,SURVEY,0.998,9.381,3.998,98.3
13.803,13.803,1,SURVEY,8.364,2.802,3.998,98.5
13.903,13.903,0,SURVEY,0.998,9.597,3.998,98.3
13.903,13.903,1,SURVEY,8.379,3.018,3.998,98.5
14.003,14.003,0,SURVEY,0.998,9.813,3.999,98.3
14.003,14.003,1,SURVEY,8.392,3.234,3.999,98.5
14.103,14.103,0,SURVEY,0.998,10.029,3.999,98.3
14.103,14.103,1,SURVEY,8.403,3.45,3.999,98.4
14.204,14.204,0,SURVEY,0.998,10.245,3.999,98.3
14.204,14.204,1,SURVEY,8.414,3.666,3.999,98.4
14.303,14.303,0,SURVEY,0.999,10.389,3.999,98.2
14.303,14.303,1,SURVEY,8.42,3.81,3.999,98.4
14.403,14.403,0,SURVEY,0.999,10.605,3.999,98.2
14.403,14.403,1,SURVEY,8.428,4.026,3.999,98.4
14.503,14.503,0,SURVEY,0.999,10.821,3.999,98.2
14.503,14.503,1,SURVEY,8.436,4.242,3.999,98.4
14.603,14.603,0,SURVEY,0.999,11.037,3.999,98.2
14.603,14.603,1,SURVEY,8.443,4.458,3.999,98.3
14.703,14.703,0,SURVEY,0.999,11.181,3.999,98.2
14.703,14.703,1,SURVEY,8.447,4.602,3.999,98.3
14.803,14.803,0,SURVEY,0.999,11.397,3.999,98.2
14.803,14.803,1,SURVEY,8.453,4.818,3.999,98.3
14.903,14.903,0,SURVEY,0.999,11.613,3.999,98.2
14.903,14.903,1,SURVEY,8.458,5.034,3.999,98.3
15.003,15.003,0,SURVEY,0.999,11.829,4.0,98.2
15.003,15.003,1,SURVEY,8.462,5.25,4.0,98.3
15.103,15.103,0,SURVEY,0.999,12.045,4.0,98.2
15.103,15.103,1,SURVEY,8.466,5.466,4.0,98.2
15.203,15.203,0,SURVEY,0.999,12.186,4.0,98.2
15.203,15.203,1,SURVEY,8.469,5.61,4.0,98.2
15.303,15.303,0,SURVEY,0.999,12.379,4.0,98.1
15.303,15.303,1,SURVEY,8.472,5.826,4.0,98.2
15.403,15.403,0,SURVEY,1.0,12.553,4.0,98.1
15.403,15.403,1,SURVEY,8.475,6.042,4.0,98.2
15.503,15.503,0,SURVEY,1.0,12.709,4.0,98.1
15.503,15.503,1,SURVEY,8.478,6.258,4.0,98.2
15.603,15.603,0,SURVEY,1.0,12.804,4.0,98.1
15.603,15.603,1,SURVEY,8.479,6.402,4.0,98.2
15.703,15.703,0,SURVEY,1.0,12.932,4.0,98.1
15.703,15.703,1,SURVEY,8.482,6.618,4.0,98.2
15.803,15.803,0,SURVEY,1.0,13.047,4.0,98.0
15.803,15.803,1,SURVEY,8.484,6.834,4.0,98.2
15.903,15.903,0,SURVEY,1.0,13.149,4.0,98.0
15.903,15.903,1,SURVEY,8.485,7.05,4.0,98.2
16.003,16.003,0,SURVEY,1.0,13.24,4.0,98.0
16.003,16.003,1,SURVEY,8.487,7.266,4.0,98.2
16.103,16.103,0,SURVEY,1.0,13.295,4.0,98.0
16.103,16.103,1,SURVEY,8.488,7.41,4.0,98.1
16.203,16.203,0,SURVEY,1.0,13.37,4.0,98.0
16.203,16.203,1,SURVEY,8.489,7.626,4.0,98.1
16.303,16.303,0,SURVEY,1.0,13.438,4.0,97.9
16.303,16.303,1,SURVEY,8.49,7.842,4.0,98.1
16.403,16.403,0,SURVEY,1.0,13.499,4.0,97.9
16.403,16.403,1,SURVEY,8.491,8.058,4.0,98.1
16.503,16.503,0,SURVEY,1.0,13.535,4.0,97.9
16.503,16.503,1,SURVEY,8.492,8.202,4.0,98.1
16.603,16.603,0,SURVEY,1.0,13.585,4.0,97.9
16.603,16.603,1,SURVEY,8.493,8.418,4.0,98.0
16.703,16.703,0,SURVEY,1.0,13.63,4.0,97.9
16.703,16.703,1,SURVEY,8.494,8.634,4.0,98.0
16.803,16.803,0,SURVEY,1.157,13.671,4.0,97.8
16.803,16.803,1,SURVEY,8.494,8.85,4.0,98.0
16.903,16.903,0,SURVEY,1.355,13.706,4.0,97.8
16.903,16.903,1,SURVEY,8.495,9.066,4.0,98.0
17.003,17.003,0,SURVEY,1.475,13.728,4.0,97.8
17.003,17.003,1,SURVEY,8.495,9.21,4.0,98.0
17.103,17.103,0,SURVEY,1.637,13.757,4.0,97.8
17.103,17.103,1,SURVEY,8.496,9.426,4.0,97.9
17.203,17.203,0,SURVEY,1.784,13.783,4.0,97.8
17.203,17.203,1,SURVEY,8.496,9.642,4.0,97.9
17.303,17.303,0,SURVEY,1.915,13.806,4.0,97.7
17.303,17.303,1,SURVEY,8.497,9.858,4.0,97.9
17.403,17.403,0,SURVEY,1.994,13.82,4.0,97.7
17.403,17.403,1,SURVEY,8.497,10.002,4.0,97.9
17.503,17.503,0,SURVEY,2.102,13.839,4.0,97.7
17.503,17.503,1,SURVEY,8.497,10.218,4.0,97.9
17.603,17.603,0,SURVEY,2.199,13.857,4.0,97.7
17.603,17.603,1,SURVEY,8.498,10.434,4.0,97.8
17.703,17.703,0,SURVEY,2.284,13.872,4.0,97.7
17.703,17.703,1,SURVEY,8.498,10.65,4.0,97.8
17.803,17.803,0,SURVEY,2.361,13.886,4.0,97.7
17.803,17.803,1,SURVEY,8.498,10.866,4.0,97.8
17.903,17.903,0,SURVEY,2.408,13.894,4.0,97.7
17.903,17.903,1,SURVEY,8.498,11.01,4.0,97.8
18.003,18.003,0,SURVEY,2.471,13.905,4.0,97.7
18.003,18.003,1,SURVEY,8.498,11.226,4.0,97.8
18.103,18.103,0,SURVEY,2.528,13.916,4.0,97.7
18.103,18.103,1,SURVEY,8.499,11.442,4.0,97.8
18.203,18.203,0,SURVEY,2.578,13.925,4.0,97.7
18.203,18.203,1,SURVEY,8.499,11.658,4.0,97.8
18.303,18.303,0,SURVEY,2.609,13.93,4.0,97.6
18.303,18.303,1,SURVEY,8.499,11.802,4.0,97.8
18.403,18.403,0,SURVEY,2.653,13.913,4.0,97.6
18.403,18.403,1,SURVEY,8.499,12.018,4.0,97.8
18.503,18.503,0,SURVEY,2.69,13.697,4.0,97.6
18.503,18.503,1,SURVEY,8.499,12.23,4.0,97.8
18.603,18.603,0,SURVEY,2.723,13.481,4.0,97.6
18.603,18.603,1,SURVEY,8.499,12.419,4.0,97.7
18.703,18.703,0,SURVEY,2.753,13.265,4.0,97.6
18.703,18.703,1,SURVEY,8.499,12.589,4.0,97.7
18.803,18.803,0,SURVEY,2.771,13.121,4.0,97.5
18.803,18.803,1,SURVEY,8.499,12.691,4.0,97.7
18.903,18.903,0,SURVEY,2.795,12.905,4.0,97.5
18.903,18.903,1,SURVEY,8.499,12.831,4.0,97.7
19.003,19.003,0,SURVEY,2.817,12.689,4.0,97.5
19.003,19.003,1,SURVEY,8.499,12.956,4.0,97.7
19.103,19.103,0,SURVEY,2.837,12.473,4.0,97.5
19.103,19.103,1,SURVEY,8.499,13.069,4.0,97.6
19.203,19.203,0,SURVEY,2.849,12.329,4.0,97.5
19.203,19.203,1,SURVEY,8.5,13.137,4.0,97.6
19.303,19.303,0,SURVEY,2.865,12.113,4.0,97.4
19.303,19.303,1,SURVEY,8.5,13.229,4.0,97.6
19.403,19.403,0,SURVEY,2.88,11.897,4.0,97.4
19.403,19.403,1,SURVEY,8.5,13.312,4.0,97.6
19.503,19.503,0,SURVEY,2.892,11.681,4.0,97.4
19.503,19.503,1,SURVEY,8.5,13.386,4.0,97.6
19.603,19.603,0,SURVEY,2.904,11.465,4.0,97.4
19.603,19.603,1,SURVEY,8.5,13.452,4.0,97.5
19.703,19.703,0,SURVEY,2.911,11.321,4.0,97.4
19.703,19.703,1,SURVEY,8.5,13.492,4.0,97.5
19.803,19.803,0,SURVEY,2.92,11.105,4.0,97.3
19.803,19.803,1,SURVEY,8.5,13.546,4.0,97.5
19.903,19.903,0,SURVEY,2.929,10.889,4.0,97.3
19.903,19.903,1,SURVEY,8.5,13.595,4.0,97.5
20.003,20.003,0,SURVEY,2.937,10.673,4.0,97.3
20.003,20.003,1,SURVEY,8.5,13.639,4.0,97.5
20.103,20.103,0,SURVEY,2.941,10.529,4.0,97.3
20.103,20.103,1,SURVEY,8.612,13.665,4.0,97.4
20.203,20.203,0,SURVEY,2.948,10.313,4.0,97.3
20.203,20.203,1,SURVEY,8.813,13.701,4.0,97.4
20.303,20.303,0,SURVEY,2.953,10.097,4.0,97.2
20.303,20.303,1,SURVEY,8.995,13.733,4.0,97.4
20.403,20.403,0,SURVEY,2.958,9.881,4.0,97.2
20.403,20.403,1,SURVEY,9.156,13.762,4.0,97.4
20.503,20.503,0,SURVEY,2.963,9.665,4.0,97.2
20.503,20.503,1,SURVEY,9.301,13.788,4.0,97.4
20.603,20.603,0,SURVEY,2.965,9.521,4.0,97.2
20.603,20.603,1,SURVEY,9.388,13.803,4.0,97.3
20.703,20.703,0,SURVEY,2.969,9.305,4.0,97.2
20.703,20.703,1,SURVEY,9.506,13.824,4.0,97.3
20.803,20.803,0,SURVEY,2.972,9.089,4.0,97.2
20.803,20.803,1,SURVEY,9.613,13.843,4.0,97.3
20.903,20.903,0,SURVEY,2.975,8.873,4.0,97.2
20.903,20.903,1,SURVEY,9.709,13.86,4.0,97.3
21.003,21.003,0,SURVEY,2.977,8.729,4.0,97.2
21.003,21.003,1,SURVEY,9.767,13.87,4.0,97.3
21.103,21.103,0,SURVEY,2.98,8.513,4.0,97.2
21.103,21.103,1,SURVEY,9.845,13.884,4.0,97.3
21.203,21.203,0,SURVEY,2.982,8.297,4.0,97.2
21.203,21.203,1,SURVEY,9.916,13.896,4.0,97.3
21.303,21.303,0,SURVEY,2.984,8.081,4.0,97.1
21.303,21.303,1,SURVEY,9.978,13.908,4.0,97.3
21.403,21.403,0,SURVEY,2.986,7.865,4.0,97.1
21.403,21.403,1,SURVEY,10.034,13.917,4.0,97.3
21.503,21.503,0,SURVEY,2.987,7.721,4.0,97.1
21.503,21.503,1,SURVEY,10.068,13.923,4.0,97.3
21.603,21.603,0,SURVEY,2.988,7.505,4.0,97.1
21.603,21.603,1,SURVEY,10.114,13.932,4.0,97.2
