ts,day,drone_id,type,payload_json
1779788904.842,5,,mission_start,"{""n_drones"":2,""mode"":""full_cycle"",""start_day"":5,""day_max"":8,""n_flowers"":70}"
1779788905.329,5,0,drone_at_base,{}
1779788905.872,5,1,drone_at_base,{}
1779788911.339,5,,day_start,"{""day"":5,""counts"":{""not_ready"":10,""opening"":37,""prime_target"":23,""partial_target"":0,""spent"":0},""n_targets"":23}"
1779788911.34,5,,survey_start,"{""day"":5,""n_targets"":23}"
1779788954.022,5,1,survey_done,"{""n_observed"":16}"
1779788955.624,5,0,survey_done,"{""n_observed"":13}"
1779788957.839,5,,merge_complete,"{""unique_targets"":23}"
1779788957.839,5,,routes_assigned,"{""route_counts"":{""0"":11,""1"":12},""day"":5}"
1779788968.875,5,0,pollination_success,"{""flower_id"":70,""x"":5.083,""y"":4.039,""cumulative_total"":1}"
1779788969.222,5,1,pollination_success,"{""flower_id"":18,""x"":7.913,""y"":0.708,""cumulative_total"":2}"
1779788979.721,5,1,pollination_success,"{""flower_id"":63,""x"":6.979,""y"":1.384,""cumulative_total"":3}"
1779788980.775,5,0,pollination_success,"{""flower_id"":58,""x"":4.395,""y"":5.048,""cumulative_total"":4}"
1779788990.573,5,1,pollination_success,"{""flower_id"":17,""x"":7.604,""y"":2.147,""cumulative_total"":5}"
1779788994.425,5,0,pollination_success,"{""flower_id"":61,""x"":7.34,""y"":4.412,""cumulative_total"":6}"
1779789003.721,5,1,pollination_success,"{""flower_id"":52,""x"":9.85,""y"":3.755,""cumulative_total"":7}"
1779789006.525,5,0,pollination_success,"{""flower_id"":55,""x"":10.164,""y"":7.018,""cumulative_total"":8}"
1779789018.672,5,1,pollination_success,"{""flower_id"":45,""x"":13.85,""y"":4.496,""cumulative_total"":9}"
1779789019.874,5,0,pollination_success,"{""flower_id"":38,""x"":12.3,""y"":7.574,""cumulative_total"":10}"
1779789033.122,5,1,pollination_success,"{""flower_id"":22,""x"":12.935,""y"":6.84,""cumulative_total"":11}"
1779789033.225,5,0,pollination_success,"{""flower_id"":21,""x"":13.333,""y"":10.972,""cumulative_total"":12}"
1779789045.275,5,0,pollination_success,"{""flower_id"":20,""x"":9.673,""y"":13.577,""cumulative_total"":13}"
1779789047.022,5,1,pollination_success,"{""flower_id"":10,""x"":12.163,""y"":11.254,""cumulative_total"":14}"
1779789056.325,5,0,pollination_success,"{""flower_id"":46,""x"":8.596,""y"":14.076,""cumulative_total"":15}"
1779789058.673,5,1,pollination_success,"{""flower_id"":53,""x"":9.013,""y"":11.151,""cumulative_total"":16}"
1779789067.725,5,0,pollination_success,"{""flower_id"":56,""x"":8.151,""y"":12.902,""cumulative_total"":17}"
1779789070.572,5,1,pollination_success,"{""flower_id"":6,""x"":8.208,""y"":11.98,""cumulative_total"":18}"
1779789080.725,5,0,pollination_success,"{""flower_id"":69,""x"":3.095,""y"":7.796,""cumulative_total"":19}"
1779789082.972,5,1,pollination_success,"{""flower_id"":30,""x"":4.579,""y"":10.174,""cumulative_total"":20}"
1779789092.025,5,0,pollination_success,"{""flower_id"":60,""x"":0.78,""y"":5.484,""cumulative_total"":21}"
