ts,day,drone_id,type,payload_json
1779777663.219,5,,mission_start,"{""n_drones"":2,""mode"":""full_cycle"",""start_day"":5,""day_max"":8,""n_flowers"":70}"
1779777663.72,5,0,drone_at_base,{}
1779777664.248,5,1,drone_at_base,{}
1779777669.716,5,,day_start,"{""day"":5,""counts"":{""not_ready"":12,""opening"":29,""prime_target"":27,""partial_target"":2,""spent"":0},""n_targets"":29}"
1779777670.217,5,,survey_start,"{""day"":5,""n_targets"":29}"
1779777670.219,5,0,drone_at_base,{}
1779777670.22,5,1,drone_at_base,{}
1779777712.8,5,1,survey_done,"{""n_observed"":16}"
1779777714.421,5,0,survey_done,"{""n_observed"":18}"
1779777717.219,5,,merge_complete,"{""unique_targets"":29}"
1779777717.219,5,,routes_assigned,"{""route_counts"":{""0"":14,""1"":15},""day"":5}"
1779777717.713,5,,day_complete,"{""day"":5,""pollinated_today"":0}"
1779777721.715,6,,day_start,"{""day"":6,""counts"":{""not_ready"":4,""opening"":23,""prime_target"":41,""partial_target"":2,""spent"":0},""n_targets"":43}"
1779777722.215,6,,survey_start,"{""day"":6,""n_targets"":43}"
