ts,day,drone_id,type,payload_json
1779786073.998,5,,mission_start,"{""n_drones"":2,""mode"":""full_cycle"",""start_day"":5,""day_max"":8,""n_flowers"":70}"
1779786074.468,5,0,drone_at_base,{}
1779786075.066,5,1,drone_at_base,{}
1779786080.492,5,,day_start,"{""day"":5,""counts"":{""not_ready"":10,""opening"":37,""prime_target"":23,""partial_target"":0,""spent"":0},""n_targets"":23}"
1779786080.492,5,,survey_start,"{""day"":5,""n_targets"":23}"
1779786123.066,5,1,survey_done,"{""n_observed"":16}"
1779786124.719,5,0,survey_done,"{""n_observed"":13}"
1779786126.992,5,,merge_complete,"{""unique_targets"":23}"
1779786126.992,5,,routes_assigned,"{""route_counts"":{""0"":11,""1"":12},""day"":5}"
1779786127.49,5,,day_complete,"{""day"":5,""pollinated_today"":0}"
1779786131.492,6,,day_start,"{""day"":6,""counts"":{""not_ready"":2,""opening"":24,""prime_target"":41,""partial_target"":3,""spent"":0},""n_targets"":44}"
1779786131.493,6,,survey_start,"{""day"":6,""n_targets"":44}"
1779786171.863,6,1,survey_done,"{""n_observed"":29}"
1779786173.219,6,0,survey_done,"{""n_observed"":23}"
1779786176.002,6,,merge_complete,"{""unique_targets"":44}"
1779786176.002,6,,routes_assigned,"{""route_counts"":{""0"":22,""1"":22},""day"":6}"
1779786176.49,6,,day_complete,"{""day"":6,""pollinated_today"":0}"
1779786180.492,7,,day_start,"{""day"":7,""counts"":{""not_ready"":0,""opening"":10,""prime_target"":48,""partial_target"":12,""spent"":0},""n_targets"":60}"
1779786180.493,7,,survey_start,"{""day"":7,""n_targets"":60}"
1779786220.863,7,1,survey_done,"{""n_observed"":38}"
1779786223.819,7,0,survey_done,"{""n_observed"":33}"
1779786226.004,7,,merge_complete,"{""unique_targets"":60}"
1779786226.004,7,,routes_assigned,"{""route_counts"":{""0"":30,""1"":30},""day"":7}"
1779786226.49,7,,day_complete,"{""day"":7,""pollinated_today"":0}"
1779786230.491,8,,day_start,"{""day"":8,""counts"":{""not_ready"":0,""opening"":2,""prime_target"":45,""partial_target"":23,""spent"":0},""n_targets"":68}"
1779786230.491,8,,survey_start,"{""day"":8,""n_targets"":68}"
1779786270.464,8,1,survey_done,"{""n_observed"":42}"
1779786272.819,8,0,survey_done,"{""n_observed"":36}"
1779786275.515,8,,merge_complete,"{""unique_targets"":68}"
1779786275.515,8,,routes_assigned,"{""route_counts"":{""0"":34,""1"":34},""day"":8}"
1779786275.99,8,,day_complete,"{""day"":8,""pollinated_today"":0}"
1779786279.99,8,,mission_complete,"{""total_pollinated"":0,""duration_s"":206.0}"
1779786284.968,8,0,pollination_success,"{""flower_id"":18,""x"":7.913,""y"":0.708,""cumulative_total"":1}"
1779786286.664,8,1,pollination_success,"{""flower_id"":66,""x"":10.872,""y"":2.258,""cumulative_total"":2}"
1779786296.663,8,1,pollination_success,"{""flower_id"":41,""x"":12.925,""y"":3.557,""cumulative_total"":3}"
1779786297.669,8,0,pollination_success,"{""flower_id"":37,""x"":13.372,""y"":2.109,""cumulative_total"":4}"
1779786307.563,8,1,pollination_success,"{""flower_id"":45,""x"":13.85,""y"":4.496,""cumulative_total"":5}"
1779786308.569,8,0,pollination_success,"{""flower_id"":23,""x"":10.327,""y"":1.501,""cumulative_total"":6}"
1779786319.618,8,0,pollination_success,"{""flower_id"":52,""x"":9.85,""y"":3.755,""cumulative_total"":7}"
1779786320.614,8,1,pollination_success,"{""flower_id"":38,""x"":12.3,""y"":7.574,""cumulative_total"":8}"
1779786330.019,8,0,pollination_success,"{""flower_id"":8,""x"":9.345,""y"":5.662,""cumulative_total"":9}"
1779786331.814,8,1,pollination_success,"{""flower_id"":50,""x"":11.386,""y"":8.951,""cumulative_total"":10}"
1779786339.268,8,0,pollination_success,"{""flower_id"":14,""x"":11.472,""y"":6.441,""cumulative_total"":11}"
