wall_time,sim_time,drone_id,state,x,y,z,battery_pct
0.103,0.103,0,UNKNOWN,0.0,0.0,0.0,100.0
0.103,0.103,1,UNKNOWN,0.0,0.0,0.0,100.0
0.203,0.203,0,UNKNOWN,0.0,0.0,0.0,100.0
0.203,0.203,1,UNKNOWN,0.0,0.0,0.0,100.0
0.303,0.303,0,UNKNOWN,0.0,0.0,0.0,100.0
0.303,0.303,1,UNKNOWN,0.0,0.0,0.0,100.0
0.403,0.403,0,UNKNOWN,0.0,0.0,0.0,100.0
0.403,0.403,1,UNKNOWN,0.0,0.0,0.0,100.0
0.502,0.502,0,UNKNOWN,0.0,0.0,0.0,100.0
0.502,0.502,1,UNKNOWN,0.0,0.0,0.0,100.0
0.603,0.603,0,UNKNOWN,0.0,0.0,0.0,100.0
0.603,0.603,1,UNKNOWN,0.0,0.0,0.0,100.0
0.702,0.702,0,UNKNOWN,0.0,0.0,0.0,100.0
0.702,0.702,1,UNKNOWN,0.0,0.0,0.0,100.0
0.802,0.802,0,UNKNOWN,0.0,0.0,0.0,100.0
0.802,0.802,1,UNKNOWN,0.0,0.0,0.0,100.0
0.903,0.903,0,UNKNOWN,0.0,0.0,0.0,100.0
0.903,0.903,1,UNKNOWN,0.0,0.0,0.0,100.0
1.003,1.003,0,UNKNOWN,0.0,0.0,0.0,100.0
1.003,1.003,1,UNKNOWN,0.0,0.0,0.0,100.0
1.103,1.103,0,UNKNOWN,0.0,0.0,0.0,100.0
1.103,1.103,1,UNKNOWN,0.0,0.0,0.0,100.0
1.203,1.203,0,UNKNOWN,0.0,0.0,0.0,100.0
1.203,1.203,1,UNKNOWN,0.0,0.0,0.0,100.0
1.303,1.303,0,UNKNOWN,0.0,0.0,0.0,100.0
1.303,1.303,1,UNKNOWN,0.0,0.0,0.0,100.0
1.402,1.402,0,UNKNOWN,0.0,0.0,0.0,100.0
1.402,1.402,1,UNKNOWN,0.0,0.0,0.0,100.0
1.503,1.503,0,UNKNOWN,0.0,0.0,0.0,100.0
1.503,1.503,1,UNKNOWN,0.0,0.0,0.0,100.0
1.602,1.602,0,UNKNOWN,0.0,0.0,0.0,100.0
1.602,1.602,1,UNKNOWN,0.0,0.0,0.0,100.0
1.702,1.702,0,UNKNOWN,0.0,0.0,0.0,100.0
1.702,1.702,1,UNKNOWN,0.0,0.0,0.0,100.0
1.802,1.802,0,UNKNOWN,0.0,0.0,0.0,100.0
1.802,1.802,1,UNKNOWN,0.0,0.0,0.0,100.0
1.904,1.904,0,UNKNOWN,0.0,0.0,0.0,100.0
1.904,1.904,1,UNKNOWN,0.0,0.0,0.0,100.0
2.002,2.002,0,UNKNOWN,0.0,0.0,0.0,100.0
2.002,2.002,1,UNKNOWN,0.0,0.0,0.0,100.0
2.102,2.102,0,UNKNOWN,0.0,0.0,0.0,100.0
2.102,2.102,1,UNKNOWN,0.0,0.0,0.0,100.0
2.202,2.202,0,UNKNOWN,0.0,0.0,0.0,100.0
2.202,2.202,1,UNKNOWN,0.0,0.0,0.0,100.0
2.303,2.303,0,UNKNOWN,0.0,0.0,0.0,100.0
2.303,2.303,1,UNKNOWN,0.0,0.0,0.0,100.0
2.402,2.402,0,UNKNOWN,0.0,0.0,0.0,100.0
2.402,2.402,1,UNKNOWN,0.0,0.0,0.0,100.0
2.502,2.502,0,UNKNOWN,0.0,0.0,0.0,100.0
2.502,2.502,1,UNKNOWN,0.0,0.0,0.0,100.0
2.602,2.602,0,UNKNOWN,0.5,0.5,0.05,100.0
2.602,2.602,1,UNKNOWN,0.0,0.0,0.0,100.0
2.705,2.705,0,UNKNOWN,0.5,0.5,0.05,100.0
2.705,2.705,1,UNKNOWN,0.0,0.0,0.0,100.0
2.802,2.802,0,UNKNOWN,0.5,0.5,0.05,100.0
2.802,2.802,1,UNKNOWN,0.0,0.0,0.0,100.0
2.903,2.903,0,IDLE,0.5,0.5,0.05,100.0
2.903,2.903,1,UNKNOWN,0.0,0.0,0.0,100.0
3.002,3.002,0,IDLE,0.5,0.5,0.05,100.0
3.002,3.002,1,UNKNOWN,0.0,0.0,0.0,100.0
3.104,3.104,0,IDLE,0.5,0.5,0.05,100.0
3.104,3.104,1,UNKNOWN,0.0,0.0,0.0,100.0
3.202,3.202,0,IDLE,0.5,0.5,0.05,100.0
3.202,3.202,1,UNKNOWN,0.0,0.0,0.0,100.0
3.302,3.302,0,IDLE,0.5,0.5,0.05,100.0
3.302,3.302,1,UNKNOWN,0.0,0.0,0.0,100.0
3.402,3.402,0,IDLE,0.5,0.5,0.05,100.0
3.402,3.402,1,UNKNOWN,0.0,0.0,0.0,100.0
3.503,3.503,0,IDLE,0.5,0.5,0.05,100.0
3.503,3.503,1,UNKNOWN,0.0,0.0,0.0,100.0
3.602,3.602,0,IDLE,0.5,0.5,0.05,100.0
3.602,3.602,1,UNKNOWN,0.0,0.0,0.0,100.0
3.702,3.702,0,IDLE,0.5,0.5,0.05,100.0
3.702,3.702,1,UNKNOWN,0.0,0.0,0.0,100.0
3.802,3.802,0,IDLE,0.5,0.5,0.05,100.0
3.802,3.802,1,UNKNOWN,0.0,0.0,0.0,100.0
3.902,3.902,0,IDLE,0.5,0.5,0.05,100.0
3.902,3.902,1,UNKNOWN,0.0,0.0,0.0,100.0
4.002,4.002,0,IDLE,0.5,0.5,0.05,100.0
4.002,4.002,1,UNKNOWN,0.0,0.0,0.0,100.0
4.103,4.103,0,SURVEY,0.5,0.5,0.05,100.0
4.103,4.103,1,SURVEY,0.0,0.0,0.0,100.0
4.203,4.203,0,SURVEY,0.5,0.5,0.101,100.0
4.203,4.203,1,SURVEY,1.5,0.5,0.085,100.0
4.303,4.303,0,SURVEY,0.5,0.5,0.188,99.9
4.303,4.303,1,SURVEY,1.5,0.5,0.172,100.0
4.403,4.403,0,IDLE,0.5,0.5,0.274,99.9
4.403,4.403,1,SURVEY,1.5,0.5,0.258,100.0
4.503,4.503,0,IDLE,0.5,0.5,0.332,99.9
4.503,4.503,1,SURVEY,1.5,0.5,0.316,100.0
4.603,4.603,0,SURVEY,0.5,0.5,0.418,99.9
4.603,4.603,1,SURVEY,1.5,0.5,0.402,100.0
4.703,4.703,0,SURVEY,0.5,0.5,0.504,99.9
4.703,4.703,1,SURVEY,1.5,0.5,0.488,100.0
4.803,4.803,0,SURVEY,0.5,0.5,0.591,99.8
4.803,4.803,1,SURVEY,1.5,0.5,0.575,100.0
4.903,4.903,0,IDLE,0.5,0.5,0.648,99.8
4.903,4.903,1,SURVEY,1.5,0.5,0.632,100.0
5.003,5.003,0,IDLE,0.5,0.5,0.735,99.8
5.003,5.003,1,SURVEY,1.5,0.5,0.719,100.0
5.103,5.103,0,SURVEY,0.5,0.5,0.821,99.8
5.103,5.103,1,SURVEY,1.5,0.5,0.805,100.0
5.203,5.203,0,SURVEY,0.5,0.5,0.908,99.8
5.203,5.203,1,SURVEY,1.5,0.5,0.892,100.0
5.303,5.303,0,SURVEY,0.5,0.5,0.994,99.7
5.303,5.303,1,SURVEY,1.5,0.5,0.978,100.0
5.403,5.403,0,IDLE,0.5,0.5,1.052,99.7
5.403,5.403,1,SURVEY,1.5,0.5,1.036,100.0
5.503,5.503,0,IDLE,0.5,0.5,1.138,99.7
5.503,5.503,1,SURVEY,1.5,0.5,1.122,99.8
5.603,5.603,0,SURVEY,0.5,0.5,1.224,99.7
5.603,5.603,1,SURVEY,1.5,0.5,1.208,99.8
5.703,5.703,0,SURVEY,0.5,0.5,1.311,99.7
5.703,5.703,1,SURVEY,1.5,0.5,1.295,99.8
5.803,5.803,0,SURVEY,0.5,0.5,1.368,99.7
5.803,5.803,1,SURVEY,1.5,0.5,1.352,99.8
5.903,5.903,0,IDLE,0.5,0.5,1.455,99.7
5.903,5.903,1,SURVEY,1.5,0.5,1.439,99.8
6.003,6.003,0,IDLE,0.5,0.5,1.541,99.7
6.003,6.003,1,SURVEY,1.5,0.5,1.525,99.8
6.103,6.103,0,SURVEY,0.5,0.5,1.628,99.7
6.103,6.103,1,SURVEY,1.5,0.5,1.612,99.8
6.203,6.203,0,SURVEY,0.5,0.5,1.714,99.7
6.203,6.203,1,SURVEY,1.5,0.5,1.698,99.8
6.303,6.303,0,SURVEY,0.5,0.5,1.772,99.6
6.303,6.303,1,SURVEY,1.5,0.5,1.756,99.8
6.403,6.403,0,IDLE,0.5,0.5,1.858,99.6
6.403,6.403,1,SURVEY,1.5,0.5,1.842,99.8
6.503,6.503,0,IDLE,0.5,0.5,1.944,99.6
6.503,6.503,1,SURVEY,1.5,0.5,1.928,99.7
6.603,6.603,0,SURVEY,0.5,0.5,2.031,99.6
6.603,6.603,1,SURVEY,1.5,0.5,2.015,99.7
6.703,6.703,0,SURVEY,0.5,0.5,2.088,99.6
6.703,6.703,1,SURVEY,1.5,0.5,2.072,99.7
6.803,6.803,0,SURVEY,0.5,0.5,2.175,99.5
6.803,6.803,1,SURVEY,1.5,0.5,2.159,99.7
6.903,6.903,0,IDLE,0.5,0.5,2.261,99.5
6.903,6.903,1,SURVEY,1.5,0.5,2.245,99.7
7.003,7.003,0,IDLE,0.5,0.5,2.348,99.5
7.003,7.003,1,SURVEY,1.5,0.5,2.332,99.6
7.103,7.103,0,SURVEY,0.5,0.5,2.434,99.5
7.103,7.103,1,SURVEY,1.5,0.5,2.418,99.6
7.203,7.203,0,SURVEY,0.5,0.5,2.492,99.5
7.203,7.203,1,SURVEY,1.5,0.5,2.476,99.6
7.303,7.303,0,SURVEY,0.5,0.5,2.578,99.4
7.303,7.303,1,SURVEY,1.5,0.5,2.562,99.6
7.403,7.403,0,IDLE,0.5,0.5,2.664,99.4
7.403,7.403,1,SURVEY,1.5,0.5,2.648,99.6
7.503,7.503,0,IDLE,0.5,0.5,2.751,99.4
