ts,day,drone_id,type,payload_json
1780392580.844,5,,mission_start,"{""n_drones"":2,""mode"":""full_cycle"",""start_day"":5,""day_max"":8}"
1780392581.351,5,0,drone_at_base,{}
1780392581.856,5,1,drone_at_base,{}
1780392587.339,5,,day_start,"{""day"":5,""counts"":{""not_ready"":10,""opening"":37,""prime_target"":23,""partial_target"":0,""spent"":0}}"
1780392587.339,5,,survey_start,"{""day"":5}"
1780393253.502,5,0,survey_done,"{""n_observed"":83}"
1780393646.706,5,1,survey_done,"{""n_observed"":106}"
1780393649.388,5,,merge_complete,"{""unique_targets"":110}"
1780393649.388,5,,routes_assigned,"{""route_counts"":{""0"":55,""1"":55},""day"":5}"
1780393672.751,5,0,pollination_success,"{""flower_id"":100043,""x"":7.137,""y"":1.504,""cumulative_total"":1}"
1780393694.651,5,0,pollination_success,"{""flower_id"":100042,""x"":8.425,""y"":1.773,""cumulative_total"":2}"
1780393718.552,5,0,pollination_success,"{""flower_id"":100083,""x"":8.779,""y"":3.143,""cumulative_total"":3}"
1780393723.806,5,1,pollination_success,"{""flower_id"":100005,""x"":1.311,""y"":3.827,""cumulative_total"":4}"
1780393739.106,5,1,pollination_success,"{""flower_id"":100006,""x"":0.751,""y"":5.534,""cumulative_total"":5}"
1780393741.352,5,0,pollination_success,"{""flower_id"":100048,""x"":9.846,""y"":3.769,""cumulative_total"":6}"
1780393753.007,5,1,pollination_success,"{""flower_id"":100017,""x"":3.046,""y"":7.691,""cumulative_total"":7}"
1780393761.552,5,0,pollination_success,"{""flower_id"":100082,""x"":10.461,""y"":1.672,""cumulative_total"":8}"
1780393829.901,5,0,pollination_success,"{""flower_id"":100074,""x"":13.522,""y"":1.884,""cumulative_total"":9}"
1780393947.252,5,0,pollination_success,"{""flower_id"":100075,""x"":13.854,""y"":4.489,""cumulative_total"":10}"
1780393975.151,5,0,pollination_success,"{""flower_id"":100068,""x"":12.91,""y"":6.863,""cumulative_total"":11}"
1780394000.751,5,0,pollination_success,"{""flower_id"":100072,""x"":12.296,""y"":7.554,""cumulative_total"":12}"
1780394048.406,5,1,pollination_success,"{""flower_id"":100008,""x"":2.183,""y"":10.821,""cumulative_total"":13}"
1780394066.951,5,0,pollination_success,"{""flower_id"":100065,""x"":11.7,""y"":8.76,""cumulative_total"":14}"
1780394115.906,5,1,pollination_success,"{""flower_id"":100009,""x"":2.264,""y"":12.95,""cumulative_total"":15}"
1780394201.952,5,0,pollination_success,"{""flower_id"":100078,""x"":13.607,""y"":10.875,""cumulative_total"":16}"
1780394210.606,5,1,pollination_success,"{""flower_id"":100034,""x"":5.633,""y"":14.243,""cumulative_total"":17}"
1780394221.552,5,0,pollination_success,"{""flower_id"":200050,""x"":13.453,""y"":11.279,""cumulative_total"":18}"
1780394230.806,5,1,pollination_success,"{""flower_id"":100035,""x"":7.151,""y"":14.421,""cumulative_total"":19}"
1780394239.801,5,0,pollination_success,"{""flower_id"":100079,""x"":13.906,""y"":12.427,""cumulative_total"":20}"
1780394246.807,5,1,pollination_success,"{""flower_id"":100062,""x"":9.66,""y"":13.504,""cumulative_total"":21}"
1780394267.206,5,1,pollination_success,"{""flower_id"":100060,""x"":9.303,""y"":11.982,""cumulative_total"":22}"
1780394285.756,5,1,pollination_success,"{""flower_id"":100088,""x"":8.301,""y"":12.969,""cumulative_total"":23}"
1780394306.552,5,0,pollination_success,"{""flower_id"":100061,""x"":11.328,""y"":13.845,""cumulative_total"":24}"
1780394307.306,5,1,pollination_success,"{""flower_id"":100037,""x"":8.204,""y"":11.975,""cumulative_total"":25}"
1780394323.156,5,1,pollination_success,"{""flower_id"":100038,""x"":7.914,""y"":9.755,""cumulative_total"":26}"
1780394344.307,5,1,pollination_success,"{""flower_id"":100055,""x"":8.809,""y"":9.88,""cumulative_total"":27}"
1780394360.406,5,1,pollination_success,"{""flower_id"":100053,""x"":8.641,""y"":7.87,""cumulative_total"":28}"
1780394370.403,5,0,pollination_success,"{""flower_id"":100059,""x"":8.642,""y"":14.085,""cumulative_total"":29}"
1780394374.607,5,1,pollination_success,"{""flower_id"":100052,""x"":10.253,""y"":6.978,""cumulative_total"":30}"
1780394396.006,5,1,pollination_success,"{""flower_id"":100084,""x"":11.332,""y"":8.967,""cumulative_total"":31}"
1780394415.206,5,1,pollination_success,"{""flower_id"":100064,""x"":11.94,""y"":11.265,""cumulative_total"":32}"
