ts,day,drone_id,type,payload_json
1780029669.47,5,,mission_start,"{""n_drones"":2,""mode"":""full_cycle"",""start_day"":5,""day_max"":8}"
1780029670.021,5,0,drone_at_base,{}
1780029670.448,5,1,drone_at_base,{}
1780029675.964,5,,day_start,"{""day"":5,""counts"":{""not_ready"":10,""opening"":37,""prime_target"":23,""partial_target"":0,""spent"":0}}"
1780029675.965,5,,survey_start,"{""day"":5}"
1780029739.348,5,1,survey_done,"{""n_observed"":41}"
1780029741.471,5,0,survey_done,"{""n_observed"":33}"
1780029744.485,5,,merge_complete,"{""unique_targets"":69}"
1780029744.485,5,,routes_assigned,"{""route_counts"":{""0"":34,""1"":35},""day"":5}"
1780029760.771,5,0,pollination_success,"{""flower_id"":200001,""x"":7.875,""y"":0.569,""cumulative_total"":1}"
1780029764.898,5,1,pollination_success,"{""flower_id"":200002,""x"":8.377,""y"":1.615,""cumulative_total"":2}"
1780029774.421,5,0,pollination_success,"{""flower_id"":200041,""x"":7.108,""y"":1.294,""cumulative_total"":3}"
1780029784.898,5,1,pollination_success,"{""flower_id"":200040,""x"":7.572,""y"":2.325,""cumulative_total"":4}"
1780029795.971,5,0,pollination_success,"{""flower_id"":200003,""x"":9.002,""y"":2.871,""cumulative_total"":5}"
1780029810.298,5,1,pollination_success,"{""flower_id"":100022,""x"":6.108,""y"":2.421,""cumulative_total"":6}"
1780029818.921,5,0,pollination_success,"{""flower_id"":200004,""x"":9.859,""y"":3.525,""cumulative_total"":7}"
1780029829.848,5,1,pollination_success,"{""flower_id"":100021,""x"":4.173,""y"":1.705,""cumulative_total"":8}"
1780029845.099,5,1,pollination_success,"{""flower_id"":100003,""x"":2.711,""y"":2.619,""cumulative_total"":9}"
1780029866.598,5,1,pollination_success,"{""flower_id"":100001,""x"":1.325,""y"":1.785,""cumulative_total"":10}"
1780029885.248,5,1,pollination_success,"{""flower_id"":100002,""x"":0.889,""y"":2.644,""cumulative_total"":11}"
1780029885.521,5,0,pollination_success,"{""flower_id"":200005,""x"":10.066,""y"":1.47,""cumulative_total"":12}"
1780029902.548,5,1,pollination_success,"{""flower_id"":100019,""x"":4.432,""y"":3.677,""cumulative_total"":13}"
1780029910.221,5,0,pollination_success,"{""flower_id"":200028,""x"":13.113,""y"":2.031,""cumulative_total"":14}"
1780029919.098,5,1,pollination_success,"{""flower_id"":100016,""x"":3.483,""y"":6.53,""cumulative_total"":15}"
1780029927.321,5,0,pollination_success,"{""flower_id"":200029,""x"":12.807,""y"":3.685,""cumulative_total"":16}"
1780029941.298,5,1,pollination_success,"{""flower_id"":100014,""x"":3.698,""y"":8.93,""cumulative_total"":17}"
1780029953.571,5,0,pollination_success,"{""flower_id"":200030,""x"":13.808,""y"":4.239,""cumulative_total"":18}"
1780029956.348,5,1,pollination_success,"{""flower_id"":100013,""x"":3.25,""y"":9.761,""cumulative_total"":19}"
1780029972.57,5,0,pollination_success,"{""flower_id"":200025,""x"":11.512,""y"":6.519,""cumulative_total"":20}"
1780029984.098,5,1,pollination_success,"{""flower_id"":100010,""x"":2.531,""y"":13.664,""cumulative_total"":21}"
1780030006.798,5,1,pollination_success,"{""flower_id"":100009,""x"":2.31,""y"":12.753,""cumulative_total"":22}"
1780030023.598,5,1,pollination_success,"{""flower_id"":100026,""x"":5.172,""y"":12.462,""cumulative_total"":23}"
1780030042.048,5,1,pollination_success,"{""flower_id"":100028,""x"":6.89,""y"":14.284,""cumulative_total"":24}"
1780030060.097,5,1,pollination_success,"{""flower_id"":200018,""x"":8.554,""y"":14.018,""cumulative_total"":25}"
