run_id,day,drone_id,flower_id,x,y,pollinated_at
stage16_20260603_193453,5,0,200023,7.94,0.88,2026-06-03 19:48:16
stage16_20260603_193453,5,0,200054,8.449,1.78,2026-06-03 19:48:38
stage16_20260603_193453,5,1,100041,7.149,1.512,2026-06-03 19:48:59
stage16_20260603_193453,5,0,200024,8.981,3.026,2026-06-03 19:49:11
stage16_20260603_193453,5,1,200020,7.593,2.123,2026-06-03 19:49:17
stage16_20260603_193453,5,0,200025,9.828,3.783,2026-06-03 19:49:34
stage16_20260603_193453,5,1,100025,6.319,2.72,2026-06-03 19:49:43
stage16_20260603_193453,5,0,200056,10.335,1.535,2026-06-03 19:49:54
stage16_20260603_193453,5,1,100023,4.92,4.268,2026-06-03 19:50:00
stage16_20260603_193453,5,1,100019,4.39,5.046,2026-06-03 19:50:21
stage16_20260603_193453,5,1,100026,6.568,5.627,2026-06-03 19:50:45
stage16_20260603_193453,5,1,200027,9.368,5.7,2026-06-03 19:51:05
stage16_20260603_193453,5,1,200026,9.83,4.788,2026-06-03 19:51:31
stage16_20260603_193453,5,1,200028,10.136,6.933,2026-06-03 19:52:02
stage16_20260603_193453,5,1,200046,8.627,7.852,2026-06-03 19:52:16
stage16_20260603_193453,5,1,200045,8.801,9.881,2026-06-03 19:52:38
stage16_20260603_193453,5,1,200030,9.103,11.166,2026-06-03 19:52:53
stage16_20260603_193453,5,1,200078,8.202,11.994,2026-06-03 19:53:13
stage16_20260603_193453,5,1,200079,8.162,12.917,2026-06-03 19:53:32
stage16_20260603_193453,5,1,200032,9.597,13.591,2026-06-03 19:53:47
stage16_20260603_193453,5,0,200040,13.409,2.012,2026-06-03 19:54:05
stage16_20260603_193453,5,1,200033,11.519,13.735,2026-06-03 19:54:05
stage16_20260603_193453,5,0,200060,12.916,3.67,2026-06-03 19:54:20
stage16_20260603_193453,5,1,200044,13.156,14.021,2026-06-03 19:54:31
stage16_20260603_193453,5,1,200034,11.361,11.663,2026-06-03 19:54:47
stage16_20260603_193453,5,1,200043,13.443,11.071,2026-06-03 19:55:05
stage16_20260603_193453,5,0,200037,12.265,7.563,2026-06-03 19:56:17
stage16_20260603_193453,5,0,200038,11.479,6.434,2026-06-03 19:56:33
stage16_20260603_193453,5,1,200042,13.313,9.214,2026-06-03 19:56:54
stage16_20260603_193453,5,0,200018,8.193,6.528,2026-06-03 19:56:56
stage16_20260603_193453,5,1,200036,12.231,8.799,2026-06-03 19:57:08
stage16_20260603_193453,5,1,200065,12.658,5.879,2026-06-03 19:57:27
stage16_20260603_193453,5,0,100037,7.452,4.295,2026-06-03 19:57:33
stage16_20260603_193453,5,1,200039,12.136,4.462,2026-06-03 19:57:46
stage16_20260603_193453,5,0,100024,6.43,4.499,2026-06-03 19:57:59
stage16_20260603_193453,5,0,100001,4.138,1.841,2026-06-03 19:59:04
stage16_20260603_193453,5,0,100020,2.816,2.74,2026-06-03 19:59:19
stage16_20260603_193453,5,0,100005,1.311,3.827,2026-06-03 19:59:38
stage16_20260603_193453,5,0,100006,0.688,5.695,2026-06-03 19:59:54
stage16_20260603_193453,5,0,100007,2.221,6.614,2026-06-03 20:00:12
stage16_20260603_193453,5,0,100018,3.313,9.788,2026-06-03 20:00:28
stage16_20260603_193453,5,0,100027,4.549,10.23,2026-06-03 20:00:42
stage16_20260603_193453,5,0,100028,4.978,12.443,2026-06-03 20:01:58
stage16_20260603_193453,5,1,100021,3.495,2.603,2026-06-03 20:02:18
stage16_20260603_193453,5,0,100010,3.034,13.613,2026-06-03 20:02:28
stage16_20260603_193453,5,1,100004,1.159,2.018,2026-06-03 20:02:40
stage16_20260603_193453,5,0,100032,7.056,14.449,2026-06-03 20:02:50
stage16_20260603_193453,5,1,100015,3.104,7.588,2026-06-03 20:02:58
stage16_20260603_193453,5,0,200085,8.647,13.946,2026-06-03 20:03:09
stage16_20260603_193453,5,1,100014,3.482,8.913,2026-06-03 20:03:17
stage16_20260603_193453,5,1,100008,2.189,10.795,2026-06-03 20:03:44
stage16_20260603_193453,5,1,100012,2.923,11.647,2026-06-03 20:04:07
stage16_20260603_193453,5,0,200031,9.304,11.993,2026-06-03 20:04:18
stage16_20260603_193453,5,1,100009,2.239,12.942,2026-06-03 20:04:31
stage16_20260603_193453,5,0,200029,9.962,10.459,2026-06-03 20:04:46
stage16_20260603_193453,5,1,100031,5.619,14.257,2026-06-03 20:04:56
stage16_20260603_193453,5,0,200035,12.145,11.232,2026-06-03 20:05:07
stage16_20260603_193453,6,1,200023,7.802,0.6,2026-06-03 20:23:02
stage16_20260603_193453,6,0,200054,8.437,1.784,2026-06-03 20:23:06
stage16_20260603_193453,6,1,100041,7.153,1.471,2026-06-03 20:23:17
stage16_20260603_193453,6,0,100037,7.462,4.363,2026-06-03 20:23:30
stage16_20260603_193453,6,1,200020,7.604,2.119,2026-06-03 20:23:34
stage16_20260603_193453,6,0,100024,6.46,4.489,2026-06-03 20:23:57
stage16_20260603_193453,6,1,100080,6.303,2.722,2026-06-03 20:24:01
stage16_20260603_193453,6,0,100023,4.925,4.266,2026-06-03 20:24:14
stage16_20260603_193453,6,0,100019,4.398,5.045,2026-06-03 20:24:35
stage16_20260603_193453,6,1,100001,4.139,1.832,2026-06-03 20:25:06
stage16_20260603_193453,6,1,100079,3.216,3.479,2026-06-03 20:25:34
stage16_20260603_193453,6,0,100007,2.209,6.629,2026-06-03 20:25:42
