ts,day,drone_id,type,payload_json
1780032035.417,5,,mission_start,"{""n_drones"":2,""mode"":""full_cycle"",""start_day"":5,""day_max"":8}"
1780032035.998,5,0,drone_at_base,{}
1780032036.392,5,1,drone_at_base,{}
1780032041.912,5,,day_start,"{""day"":5,""counts"":{""not_ready"":10,""opening"":37,""prime_target"":23,""partial_target"":0,""spent"":0}}"
1780032041.913,5,,survey_start,"{""day"":5}"
1780032651.4,5,0,survey_done,"{""n_observed"":81}"
1780032871.742,5,1,survey_done,"{""n_observed"":95}"
1780032873.927,5,,merge_complete,"{""unique_targets"":75}"
1780032873.927,5,,routes_assigned,"{""route_counts"":{""0"":37,""1"":38},""day"":5}"
1780032901.549,5,0,pollination_success,"{""flower_id"":100041,""x"":7.737,""y"":0.965,""cumulative_total"":1}"
1780032923.748,5,0,pollination_success,"{""flower_id"":100038,""x"":8.426,""y"":1.777,""cumulative_total"":2}"
1780032946.743,5,1,pollination_success,"{""flower_id"":100043,""x"":10.312,""y"":1.542,""cumulative_total"":3}"
1780032951.098,5,0,pollination_success,"{""flower_id"":100046,""x"":10.852,""y"":2.276,""cumulative_total"":4}"
1780032968.893,5,1,pollination_success,"{""flower_id"":100044,""x"":8.971,""y"":3.017,""cumulative_total"":5}"
1780032974.799,5,0,pollination_success,"{""flower_id"":100074,""x"":13.413,""y"":2.132,""cumulative_total"":6}"
1780032990.943,5,1,pollination_success,"{""flower_id"":100045,""x"":9.854,""y"":3.761,""cumulative_total"":7}"
1780033016.993,5,1,pollination_success,"{""flower_id"":100047,""x"":9.826,""y"":4.792,""cumulative_total"":8}"
1780033041.442,5,1,pollination_success,"{""flower_id"":100026,""x"":6.576,""y"":5.632,""cumulative_total"":9}"
1780033064.043,5,1,pollination_success,"{""flower_id"":100035,""x"":8.217,""y"":6.514,""cumulative_total"":10}"
1780033078.942,5,1,pollination_success,"{""flower_id"":100051,""x"":8.636,""y"":7.862,""cumulative_total"":11}"
1780033093.198,5,0,pollination_success,"{""flower_id"":100073,""x"":13.854,""y"":4.511,""cumulative_total"":12}"
1780033099.793,5,1,pollination_success,"{""flower_id"":100050,""x"":9.573,""y"":8.057,""cumulative_total"":13}"
1780033109.449,5,0,pollination_success,"{""flower_id"":100071,""x"":12.903,""y"":3.611,""cumulative_total"":14}"
1780033122.694,5,1,pollination_success,"{""flower_id"":100064,""x"":11.368,""y"":8.943,""cumulative_total"":15}"
1780033124.299,5,0,pollination_success,"{""flower_id"":100068,""x"":11.4,""y"":6.428,""cumulative_total"":16}"
1780033137.648,5,0,pollination_success,"{""flower_id"":100049,""x"":10.255,""y"":6.988,""cumulative_total"":17}"
1780033149.142,5,1,pollination_success,"{""flower_id"":100066,""x"":12.28,""y"":7.556,""cumulative_total"":18}"
1780033156.5,5,0,pollination_success,"{""flower_id"":100048,""x"":9.322,""y"":5.833,""cumulative_total"":19}"
1780033175.392,5,1,pollination_success,"{""flower_id"":100067,""x"":12.922,""y"":6.861,""cumulative_total"":20}"
1780033194.443,5,1,pollination_success,"{""flower_id"":100069,""x"":12.674,""y"":5.752,""cumulative_total"":21}"
1780033212.792,5,1,pollination_success,"{""flower_id"":100070,""x"":12.161,""y"":4.451,""cumulative_total"":22}"
1780033221.749,5,0,pollination_success,"{""flower_id"":100024,""x"":5.017,""y"":4.327,""cumulative_total"":23}"
1780033244.549,5,0,pollination_success,"{""flower_id"":100017,""x"":4.384,""y"":5.043,""cumulative_total"":24}"
1780033260.549,5,0,pollination_success,"{""flower_id"":100021,""x"":3.69,""y"":2.483,""cumulative_total"":25}"
1780033273.251,5,0,pollination_success,"{""flower_id"":100020,""x"":2.587,""y"":2.577,""cumulative_total"":26}"
1780033294.549,5,0,pollination_success,"{""flower_id"":100001,""x"":1.138,""y"":1.972,""cumulative_total"":27}"
1780033313.249,5,0,pollination_success,"{""flower_id"":200001,""x"":0.718,""y"":2.77,""cumulative_total"":28}"
1780033331.648,5,0,pollination_success,"{""flower_id"":100004,""x"":1.31,""y"":3.823,""cumulative_total"":29}"
1780033350.748,5,0,pollination_success,"{""flower_id"":100006,""x"":2.207,""y"":6.624,""cumulative_total"":30}"
1780033371.944,5,1,pollination_success,"{""flower_id"":100076,""x"":13.36,""y"":10.971,""cumulative_total"":31}"
1780033413.142,5,1,pollination_success,"{""flower_id"":100077,""x"":13.901,""y"":12.412,""cumulative_total"":32}"
1780033434.198,5,0,pollination_success,"{""flower_id"":100014,""x"":3.319,""y"":9.792,""cumulative_total"":33}"
1780033439.042,5,1,pollination_success,"{""flower_id"":100078,""x"":13.434,""y"":13.985,""cumulative_total"":34}"
1780033451.148,5,0,pollination_success,"{""flower_id"":100013,""x"":3.755,""y"":8.701,""cumulative_total"":35}"
1780033461.093,5,1,pollination_success,"{""flower_id"":100059,""x"":11.303,""y"":13.918,""cumulative_total"":36}"
1780033468.349,5,0,pollination_success,"{""flower_id"":100015,""x"":2.898,""y"":7.954,""cumulative_total"":37}"
1780033484.342,5,1,pollination_success,"{""flower_id"":100058,""x"":9.307,""y"":11.973,""cumulative_total"":38}"
1780033484.35,5,0,pollination_success,"{""flower_id"":100027,""x"":6.218,""y"":7.242,""cumulative_total"":39}"
1780033503.193,5,1,pollination_success,"{""flower_id"":200085,""x"":8.172,""y"":12.917,""cumulative_total"":40}"
1780033507.098,5,0,pollination_success,"{""flower_id"":100052,""x"":8.813,""y"":9.882,""cumulative_total"":41}"
1780033521.099,5,0,pollination_success,"{""flower_id"":100055,""x"":8.974,""y"":11.065,""cumulative_total"":42}"
1780033545.349,5,0,pollination_success,"{""flower_id"":100053,""x"":9.83,""y"":10.69,""cumulative_total"":43}"
1780033565.543,5,1,pollination_success,"{""flower_id"":100029,""x"":5.308,""y"":12.437,""cumulative_total"":44}"
1780033566.448,5,0,pollination_success,"{""flower_id"":100075,""x"":13.245,""y"":9.139,""cumulative_total"":45}"
1780033579.748,5,0,pollination_success,"{""flower_id"":100065,""x"":12.321,""y"":8.879,""cumulative_total"":46}"
1780033586.793,5,1,pollination_success,"{""flower_id"":100010,""x"":3.716,""y"":11.796,""cumulative_total"":47}"
1780033603.044,5,1,pollination_success,"{""flower_id"":100028,""x"":4.549,""y"":10.239,""cumulative_total"":48}"
1780033629.392,5,1,pollination_success,"{""flower_id"":100007,""x"":2.18,""y"":10.816,""cumulative_total"":49}"
1780033644.949,5,0,pollination_success,"{""flower_id"":100063,""x"":12.185,""y"":11.223,""cumulative_total"":50}"
1780033653.442,5,1,pollination_success,"{""flower_id"":100008,""x"":2.243,""y"":12.955,""cumulative_total"":51}"
1780033658.748,5,0,pollination_success,"{""flower_id"":100062,""x"":11.336,""y"":11.662,""cumulative_total"":52}"
1780033671.748,5,0,pollination_success,"{""flower_id"":100060,""x"":9.671,""y"":13.49,""cumulative_total"":53}"
1780033678.642,5,1,pollination_success,"{""flower_id"":100082,""x"":2.8,""y"":13.707,""cumulative_total"":54}"
1780033688.598,5,0,pollination_success,"{""flower_id"":100057,""x"":8.645,""y"":14.087,""cumulative_total"":55}"
1780033711.449,5,0,pollination_success,"{""flower_id"":100033,""x"":8.203,""y"":11.976,""cumulative_total"":56}"
1780033737.099,5,0,pollination_success,"{""flower_id"":100030,""x"":5.838,""y"":14.412,""cumulative_total"":57}"
1780033757.498,5,0,drone_at_base,{}
1780033793.492,5,1,pollination_success,"{""flower_id"":100005,""x"":0.786,""y"":5.757,""cumulative_total"":58}"
1780033808.892,5,1,pollination_success,"{""flower_id"":100016,""x"":3.591,""y"":6.376,""cumulative_total"":59}"
1780033835.092,5,1,pollination_success,"{""flower_id"":100081,""x"":2.996,""y"":3.645,""cumulative_total"":60}"
1780033851.142,5,1,pollination_success,"{""flower_id"":100019,""x"":4.322,""y"":3.598,""cumulative_total"":61}"
1780033876.593,5,1,pollination_success,"{""flower_id"":100023,""x"":6.193,""y"":2.736,""cumulative_total"":62}"
1780033905.292,5,1,pollination_success,"{""flower_id"":100080,""x"":7.542,""y"":2.181,""cumulative_total"":63}"
1780033916.392,5,1,drone_at_base,{}
1780033916.411,5,,day_complete,"{""day"":5,""pollinated_today"":63}"
1780033920.413,6,,day_start,"{""day"":6,""counts"":{""not_ready"":2,""opening"":24,""prime_target"":41,""partial_target"":3,""spent"":0}}"
1780033920.414,6,,survey_start,"{""day"":6}"
