ts,day,drone_id,type,payload_json
1780636263.276,1,,mission_start,"{""n_drones"":2,""mode"":""full_cycle"",""start_day"":1,""day_max"":8}"
1780636265.007,1,0,drone_at_base,{}
1780636265.092,1,1,drone_at_base,{}
1780636269.771,1,,day_start,"{""day"":1,""counts"":{""not_ready"":67,""opening"":3,""prime_target"":0,""partial_target"":0,""spent"":0},""n_targets"":0}"
1780636269.771,1,,survey_start,"{""day"":1}"
1780636334.094,1,1,survey_done,"{""n_observed"":0}"
1780636335.608,1,0,survey_done,"{""n_observed"":0}"
1780636338.271,1,,landmark_map,"{""known"":0,""new_today"":0,""pollinated"":0,""routed"":0}"
1780636338.271,1,,landmark_map,"{""known"":0,""new_today"":0,""pollinated"":0,""routed"":0}"
1780636338.272,1,,landmark_map,"{""known"":0,""new_today"":0,""pollinated"":0,""routed"":0}"
1780636338.272,1,,merge_complete,"{""unique_targets"":0}"
1780636338.272,1,,routes_assigned,"{""route_counts"":{""0"":0,""1"":0},""day"":1}"
1780636338.509,1,0,drone_at_base,{}
1780636338.595,1,1,drone_at_base,{}
1780636343.77,1,,day_complete,"{""day"":1,""pollinated_today"":0}"
1780636347.773,2,,day_start,"{""day"":2,""counts"":{""not_ready"":58,""opening"":12,""prime_target"":0,""partial_target"":0,""spent"":0},""n_targets"":0}"
1780636347.773,2,,survey_start,"{""day"":2}"
1780636411.792,2,1,survey_done,"{""n_observed"":0}"
1780636413.258,2,0,survey_done,"{""n_observed"":0}"
1780636415.771,2,,landmark_map,"{""known"":0,""new_today"":0,""pollinated"":0,""routed"":0}"
1780636415.772,2,,landmark_map,"{""known"":0,""new_today"":0,""pollinated"":0,""routed"":0}"
1780636415.774,2,,landmark_map,"{""known"":0,""new_today"":0,""pollinated"":0,""routed"":0}"
1780636415.774,2,,merge_complete,"{""unique_targets"":0}"
1780636415.774,2,,routes_assigned,"{""route_counts"":{""0"":0,""1"":0},""day"":2}"
1780636416.008,2,0,drone_at_base,{}
1780636416.092,2,1,drone_at_base,{}
1780636421.271,2,,day_complete,"{""day"":2,""pollinated_today"":0}"
1780636425.272,3,,day_start,"{""day"":3,""counts"":{""not_ready"":47,""opening"":20,""prime_target"":3,""partial_target"":0,""spent"":0},""n_targets"":3}"
1780636425.272,3,,survey_start,"{""day"":3}"
