ts,day,drone_id,type,payload_json
1780558983.736,4,0,pollination_success,"{""flower_id"":100028,""x"":3.744,""y"":8.7,""cumulative_total"":69}"
1780559002.501,4,1,pollination_success,"{""flower_id"":100024,""x"":2.284,""y"":6.615,""cumulative_total"":70}"
1780559012.685,4,0,pollination_success,"{""flower_id"":100025,""x"":2.256,""y"":10.787,""cumulative_total"":71}"
1780559018.35,4,1,pollination_success,"{""flower_id"":100014,""x"":3.0,""y"":7.814,""cumulative_total"":72}"
1780559037.686,4,0,pollination_success,"{""flower_id"":100026,""x"":2.289,""y"":12.954,""cumulative_total"":73}"
1780559039.151,4,1,pollination_success,"{""flower_id"":100023,""x"":1.302,""y"":3.805,""cumulative_total"":74}"
1780559054.601,4,1,pollination_success,"{""flower_id"":100012,""x"":2.583,""y"":2.6,""cumulative_total"":75}"
1780559064.786,4,0,pollination_success,"{""flower_id"":100027,""x"":2.746,""y"":13.727,""cumulative_total"":76}"
1780559068.95,4,1,pollination_success,"{""flower_id"":100029,""x"":3.685,""y"":2.481,""cumulative_total"":77}"
1780559080.351,4,1,drone_at_base,{}
1780559085.936,4,0,pollination_success,"{""flower_id"":100013,""x"":0.713,""y"":5.517,""cumulative_total"":78}"
