ts,day,drone_id,type,payload_json
1780559115.636,1,,mission_start,"{""n_drones"":2,""mode"":""full_cycle"",""start_day"":1,""day_max"":8}"
1780559117.297,1,0,drone_at_base,{}
1780559117.707,1,1,drone_at_base,{}
1780559122.131,1,,day_start,"{""day"":1,""counts"":{""not_ready"":67,""opening"":3,""prime_target"":0,""partial_target"":0,""spent"":0}}"
1780559122.132,1,,survey_start,"{""day"":1}"
1780559187.697,1,0,survey_done,"{""n_observed"":0}"
1780559204.208,1,1,survey_done,"{""n_observed"":2}"
1780559207.132,1,,landmark_map,"{""known"":2,""new_today"":2,""pollinated"":0,""routed"":2}"
1780559207.132,1,,merge_complete,"{""unique_targets"":2}"
1780559207.132,1,,routes_assigned,"{""route_counts"":{""0"":1,""1"":1},""day"":1}"
1780559223.498,1,0,pollination_success,"{""flower_id"":200003,""x"":10.083,""y"":7.023,""cumulative_total"":1}"
1780559228.458,1,1,pollination_success,"{""flower_id"":200001,""x"":9.71,""y"":13.559,""cumulative_total"":2}"
1780559237.297,1,0,drone_at_base,{}
1780559247.709,1,1,drone_at_base,{}
1780559248.13,1,,day_complete,"{""day"":1,""pollinated_today"":2}"
1780559252.131,2,,day_start,"{""day"":2,""counts"":{""not_ready"":58,""opening"":12,""prime_target"":0,""partial_target"":0,""spent"":0}}"
1780559252.132,2,,survey_start,"{""day"":2}"
1780559338.747,2,0,survey_done,"{""n_observed"":4}"
1780559359.108,2,1,survey_done,"{""n_observed"":8}"
1780559361.632,2,,landmark_map,"{""known"":12,""new_today"":10,""pollinated"":2,""routed"":10}"
1780559361.633,2,,merge_complete,"{""unique_targets"":10}"
1780559361.633,2,,routes_assigned,"{""route_counts"":{""0"":5,""1"":5},""day"":2}"
1780559377.548,2,0,pollination_success,"{""flower_id"":200004,""x"":7.916,""y"":0.691,""cumulative_total"":3}"
1780559377.658,2,1,pollination_success,"{""flower_id"":200005,""x"":7.619,""y"":2.176,""cumulative_total"":4}"
1780559400.807,2,1,pollination_success,"{""flower_id"":200007,""x"":9.854,""y"":3.763,""cumulative_total"":5}"
1780559407.997,2,0,pollination_success,"{""flower_id"":200008,""x"":13.15,""y"":6.809,""cumulative_total"":6}"
1780559418.457,2,1,pollination_success,"{""flower_id"":100004,""x"":5.054,""y"":4.055,""cumulative_total"":7}"
1780559426.197,2,0,pollination_success,"{""flower_id"":200002,""x"":9.028,""y"":11.139,""cumulative_total"":8}"
1780559439.758,2,1,pollination_success,"{""flower_id"":100003,""x"":4.353,""y"":5.052,""cumulative_total"":9}"
1780559442.697,2,0,pollination_success,"{""flower_id"":100005,""x"":4.487,""y"":10.195,""cumulative_total"":10}"
1780559456.947,2,0,pollination_success,"{""flower_id"":100002,""x"":3.306,""y"":9.73,""cumulative_total"":11}"
1780559467.557,2,1,pollination_success,"{""flower_id"":200006,""x"":8.165,""y"":11.997,""cumulative_total"":12}"
1780559473.296,2,0,drone_at_base,{}
1780559486.708,2,1,drone_at_base,{}
1780559487.13,2,,day_complete,"{""day"":2,""pollinated_today"":10}"
1780559491.13,3,,day_start,"{""day"":3,""counts"":{""not_ready"":47,""opening"":20,""prime_target"":3,""partial_target"":0,""spent"":0}}"
1780559491.131,3,,survey_start,"{""day"":3}"
1780559593.147,3,0,survey_done,"{""n_observed"":9}"
1780559625.257,3,1,survey_done,"{""n_observed"":14}"
1780559628.134,3,,landmark_map,"{""known"":23,""new_today"":11,""pollinated"":12,""routed"":11}"
1780559628.135,3,,merge_complete,"{""unique_targets"":11}"
1780559628.135,3,,routes_assigned,"{""route_counts"":{""0"":5,""1"":6},""day"":3}"
1780559650.097,3,0,pollination_success,"{""flower_id"":100016,""x"":7.35,""y"":4.406,""cumulative_total"":13}"
1780559651.057,3,1,pollination_success,"{""flower_id"":100017,""x"":6.938,""y"":1.259,""cumulative_total"":14}"
1780559667.157,3,1,pollination_success,"{""flower_id"":100012,""x"":2.565,""y"":2.61,""cumulative_total"":15}"
