run_id,day,drone_id,flower_id,x,y,pollinated_at
stage16_20260602_182032,5,1,100042,8.082,0.388,2026-06-02 18:32:08
stage16_20260602_182032,5,0,200028,8.021,0.827,2026-06-02 18:32:09
stage16_20260602_182032,5,0,100038,7.611,2.144,2026-06-02 18:32:27
stage16_20260602_182032,5,0,100044,9.208,2.847,2026-06-02 18:32:48
stage16_20260602_182032,5,0,100045,9.856,3.761,2026-06-02 18:33:10
stage16_20260602_182032,5,0,100043,10.301,1.54,2026-06-02 18:33:29
stage16_20260602_182032,5,0,100072,13.507,1.9,2026-06-02 18:33:51
stage16_20260602_182032,5,1,100040,7.121,1.504,2026-06-02 18:33:54
stage16_20260602_182032,5,1,100039,8.433,1.776,2026-06-02 18:34:14
stage16_20260602_182032,5,1,100024,6.188,2.731,2026-06-02 18:34:43
stage16_20260602_182032,5,1,100026,6.44,4.497,2026-06-02 18:35:10
stage16_20260602_182032,5,1,100020,4.324,3.599,2026-06-02 18:35:28
stage16_20260602_182032,5,1,100022,3.692,2.485,2026-06-02 18:35:41
stage16_20260602_182032,5,0,100070,12.16,4.458,2026-06-02 18:35:42
stage16_20260602_182032,5,1,100003,1.023,2.643,2026-06-02 18:36:00
stage16_20260602_182032,5,1,100005,1.31,3.82,2026-06-02 18:36:18
stage16_20260602_182032,5,1,100007,2.205,6.626,2026-06-02 18:36:38
stage16_20260602_182032,5,1,100016,3.084,7.803,2026-06-02 18:36:52
stage16_20260602_182032,5,0,100067,12.917,6.865,2026-06-02 18:36:54
stage16_20260602_182032,5,1,100014,3.755,8.701,2026-06-02 18:37:08
stage16_20260602_182032,5,0,100066,12.288,7.553,2026-06-02 18:37:20
stage16_20260602_182032,5,1,100015,3.324,9.792,2026-06-02 18:37:23
stage16_20260602_182032,5,1,100029,4.552,10.241,2026-06-02 18:37:36
stage16_20260602_182032,5,0,100064,11.366,8.953,2026-06-02 18:37:44
stage16_20260602_182032,5,1,100012,2.891,11.563,2026-06-02 18:37:59
stage16_20260602_182032,5,0,200049,13.031,9.101,2026-06-02 18:38:03
stage16_20260602_182032,5,0,100075,13.457,9.078,2026-06-02 18:38:18
stage16_20260602_182032,5,1,100009,2.254,12.954,2026-06-02 18:38:22
stage16_20260602_182032,5,0,100076,13.574,10.865,2026-06-02 18:38:37
stage16_20260602_182032,5,1,100030,5.306,12.42,2026-06-02 18:39:25
