ts,day,drone_id,type,payload_json
1780396919.612,5,,mission_start,"{""n_drones"":2,""mode"":""full_cycle"",""start_day"":5,""day_max"":8}"
1780396920.112,5,0,drone_at_base,{}
1780396920.548,5,1,drone_at_base,{}
1780396926.107,5,,day_start,"{""day"":5,""counts"":{""not_ready"":10,""opening"":37,""prime_target"":23,""partial_target"":0,""spent"":0}}"
1780396926.108,5,,survey_start,"{""day"":5}"
1780397575.713,5,0,survey_done,"{""n_observed"":75}"
1780397741.399,5,1,survey_done,"{""n_observed"":86}"
1780397744.141,5,,merge_complete,"{""unique_targets"":92}"
1780397744.141,5,,routes_assigned,"{""route_counts"":{""0"":46,""1"":46},""day"":5}"
1780397757.663,5,0,pollination_success,"{""flower_id"":100043,""x"":7.119,""y"":1.518,""cumulative_total"":1}"
1780397779.913,5,0,pollination_success,"{""flower_id"":100048,""x"":8.973,""y"":3.017,""cumulative_total"":2}"
1780397806.763,5,0,pollination_success,"{""flower_id"":100050,""x"":10.831,""y"":2.267,""cumulative_total"":3}"
1780397806.849,5,1,pollination_success,"{""flower_id"":100045,""x"":7.774,""y"":0.974,""cumulative_total"":4}"
1780397828.649,5,1,pollination_success,"{""flower_id"":100042,""x"":8.428,""y"":1.775,""cumulative_total"":5}"
1780397846.649,5,1,pollination_success,"{""flower_id"":100041,""x"":7.611,""y"":2.146,""cumulative_total"":6}"
1780397872.149,5,1,pollination_success,"{""flower_id"":100029,""x"":6.279,""y"":2.744,""cumulative_total"":7}"
1780397944.048,5,1,pollination_success,"{""flower_id"":100021,""x"":4.332,""y"":3.601,""cumulative_total"":8}"
1780397963.263,5,0,pollination_success,"{""flower_id"":100074,""x"":12.162,""y"":4.456,""cumulative_total"":9}"
1780397968.198,5,1,pollination_success,"{""flower_id"":100020,""x"":3.269,""y"":3.637,""cumulative_total"":10}"
1780397983.949,5,1,pollination_success,"{""flower_id"":100025,""x"":3.671,""y"":2.554,""cumulative_total"":11}"
1780397989.863,5,0,pollination_success,"{""flower_id"":100051,""x"":9.833,""y"":4.794,""cumulative_total"":12}"
1780398009.314,5,0,pollination_success,"{""flower_id"":100052,""x"":9.303,""y"":5.752,""cumulative_total"":13}"
1780398031.813,5,0,pollination_success,"{""flower_id"":100039,""x"":8.216,""y"":6.511,""cumulative_total"":14}"
1780398042.499,5,1,pollination_success,"{""flower_id"":100022,""x"":2.815,""y"":2.753,""cumulative_total"":15}"
1780398047.563,5,0,pollination_success,"{""flower_id"":100053,""x"":10.251,""y"":6.99,""cumulative_total"":16}"
1780398060.763,5,0,pollination_success,"{""flower_id"":100072,""x"":11.399,""y"":6.432,""cumulative_total"":17}"
1780398064.649,5,1,pollination_success,"{""flower_id"":100083,""x"":1.145,""y"":1.973,""cumulative_total"":18}"
1780398083.549,5,1,pollination_success,"{""flower_id"":100004,""x"":1.307,""y"":3.822,""cumulative_total"":19}"
1780398099.099,5,1,pollination_success,"{""flower_id"":100006,""x"":0.745,""y"":5.53,""cumulative_total"":20}"
1780398117.198,5,1,pollination_success,"{""flower_id"":100007,""x"":2.218,""y"":6.624,""cumulative_total"":21}"
1780398136.099,5,1,pollination_success,"{""flower_id"":100015,""x"":3.757,""y"":8.705,""cumulative_total"":22}"
1780398140.264,5,0,pollination_success,"{""flower_id"":100073,""x"":12.677,""y"":5.756,""cumulative_total"":23}"
1780398165.863,5,0,pollination_success,"{""flower_id"":100071,""x"":12.931,""y"":6.864,""cumulative_total"":24}"
1780398191.464,5,0,pollination_success,"{""flower_id"":100070,""x"":12.289,""y"":7.555,""cumulative_total"":25}"
1780398252.949,5,1,pollination_success,"{""flower_id"":100010,""x"":3.054,""y"":13.629,""cumulative_total"":26}"
1780398309.614,5,0,pollination_success,"{""flower_id"":100081,""x"":13.449,""y"":14.052,""cumulative_total"":27}"
1780398320.849,5,1,pollination_success,"{""flower_id"":100012,""x"":3.063,""y"":11.498,""cumulative_total"":28}"
1780398325.963,5,0,pollination_success,"{""flower_id"":100066,""x"":11.334,""y"":11.657,""cumulative_total"":29}"
1780398336.498,5,1,pollination_success,"{""flower_id"":100032,""x"":4.549,""y"":10.236,""cumulative_total"":30}"
1780398339.913,5,0,pollination_success,"{""flower_id"":100060,""x"":9.674,""y"":13.542,""cumulative_total"":31}"
1780398350.999,5,1,pollination_success,"{""flower_id"":100033,""x"":5.306,""y"":12.446,""cumulative_total"":32}"
1780398356.463,5,0,pollination_success,"{""flower_id"":100061,""x"":8.643,""y"":14.088,""cumulative_total"":33}"
1780398374.313,5,0,pollination_success,"{""flower_id"":100036,""x"":8.19,""y"":12.915,""cumulative_total"":34}"
1780398397.763,5,0,pollination_success,"{""flower_id"":100056,""x"":8.809,""y"":9.88,""cumulative_total"":35}"
