ts,day,drone_id,type,payload_json
1780722860.339,1,,mission_start,"{""n_drones"":2,""start_day"":1,""day_max"":8}"
1780722865.029,1,0,drone_at_base,{}
1780722865.317,1,1,drone_at_base,{}
1780722866.834,1,,day_start,"{""day"":1,""known_landmarks"":0,""known_open"":0,""known_closed"":0,""already_pollinated"":0}"
1780722866.835,1,,survey_start,"{""day"":1}"
1780722972.268,1,1,survey_done,"{""n_open_confirmed"":7,""n_buds"":24}"
1780722974.479,1,0,survey_done,"{""n_open_confirmed"":4,""n_buds"":28}"
1780722976.835,1,,merge_complete,"{""new_open"":11,""new_closed"":51,""newly_opened"":0,""landmarks_total"":62}"
1780722976.835,1,,routes_assigned,"{""route_counts"":{""0"":5,""1"":6},""day"":1}"
1780722988.168,1,1,pollination_success,"{""flower_id"":5038,""x"":7.57,""y"":2.174,""cumulative_total"":1}"
1780722988.279,1,0,pollination_success,"{""flower_id"":5037,""x"":7.915,""y"":0.758,""cumulative_total"":2}"
1780723002.579,1,0,pollination_success,"{""flower_id"":5033,""x"":12.602,""y"":4.255,""cumulative_total"":3}"
1780723002.617,1,1,pollination_success,"{""flower_id"":5002,""x"":6.737,""y"":3.587,""cumulative_total"":4}"
1780723015.268,1,1,pollination_success,"{""flower_id"":5001,""x"":4.456,""y"":6.576,""cumulative_total"":5}"
1780723020.08,1,0,pollination_success,"{""flower_id"":5036,""x"":8.221,""y"":12.003,""cumulative_total"":6}"
1780723027.067,1,1,pollination_success,"{""flower_id"":5035,""x"":7.947,""y"":8.315,""cumulative_total"":7}"
1780723033.879,1,0,pollination_success,"{""flower_id"":5000,""x"":6.637,""y"":14.08,""cumulative_total"":8}"
1780723043.517,1,1,pollination_success,"{""flower_id"":5032,""x"":12.967,""y"":6.81,""cumulative_total"":9}"
1780723052.379,1,0,pollination_success,"{""flower_id"":5003,""x"":1.301,""y"":6.642,""cumulative_total"":10}"
1780723059.317,1,1,pollination_success,"{""flower_id"":5034,""x"":9.732,""y"":13.55,""cumulative_total"":11}"
1780723066.031,1,0,drone_at_base,{}
1780723077.318,1,1,drone_at_base,{}
1780723077.333,1,,day_complete,"{""day"":1,""pollinated_today"":11}"
1780723081.335,2,,day_start,"{""day"":2,""known_landmarks"":62,""known_open"":11,""known_closed"":51,""already_pollinated"":11}"
1780723081.336,2,,survey_start,"{""day"":2}"
1780723182.98,2,0,survey_done,"{""n_open_confirmed"":6,""n_buds"":29}"
1780723189.317,2,1,survey_done,"{""n_open_confirmed"":14,""n_buds"":26}"
1780723191.835,2,,merge_complete,"{""new_open"":0,""new_closed"":1,""newly_opened"":9,""landmarks_total"":63}"
1780723191.835,2,,routes_assigned,"{""route_counts"":{""0"":4,""1"":5},""day"":2}"
1780723202.68,2,0,pollination_success,"{""flower_id"":5010,""x"":2.648,""y"":2.571,""cumulative_total"":12}"
1780723206.268,2,1,pollination_success,"{""flower_id"":5060,""x"":8.024,""y"":4.087,""cumulative_total"":13}"
1780723217.767,2,1,pollination_success,"{""flower_id"":5059,""x"":9.85,""y"":5.114,""cumulative_total"":14}"
1780723220.98,2,0,pollination_success,"{""flower_id"":5053,""x"":11.483,""y"":2.248,""cumulative_total"":15}"
1780723232.567,2,1,pollination_success,"{""flower_id"":5041,""x"":10.563,""y"":3.476,""cumulative_total"":16}"
1780723239.929,2,0,pollination_success,"{""flower_id"":5054,""x"":10.021,""y"":9.78,""cumulative_total"":17}"
1780723250.918,2,1,pollination_success,"{""flower_id"":5061,""x"":13.383,""y"":10.98,""cumulative_total"":18}"
1780723254.829,2,0,pollination_success,"{""flower_id"":5049,""x"":9.415,""y"":11.984,""cumulative_total"":19}"
1780723272.717,2,1,pollination_success,"{""flower_id"":5022,""x"":3.667,""y"":11.631,""cumulative_total"":20}"
1780723273.034,2,0,drone_at_base,{}
1780723291.818,2,1,drone_at_base,{}
1780723291.833,2,,day_complete,"{""day"":2,""pollinated_today"":9}"
1780723295.835,3,,day_start,"{""day"":3,""known_landmarks"":63,""known_open"":20,""known_closed"":43,""already_pollinated"":20}"
1780723295.835,3,,survey_start,"{""day"":3}"
1780723400.867,3,1,survey_done,"{""n_open_confirmed"":20,""n_buds"":26}"
1780723416.579,3,0,survey_done,"{""n_open_confirmed"":18,""n_buds"":29}"
1780723419.338,3,,merge_complete,"{""new_open"":1,""new_closed"":1,""newly_opened"":17,""landmarks_total"":65}"
