ts,day,drone_id,type,payload_json
1779902243.782,5,,mission_start,"{""n_drones"":2,""mode"":""full_cycle"",""start_day"":5,""day_max"":8}"
1779902244.305,5,0,drone_at_base,{}
1779902244.791,5,1,drone_at_base,{}
1779902250.278,5,,day_start,"{""day"":5,""counts"":{""not_ready"":10,""opening"":37,""prime_target"":23,""partial_target"":0,""spent"":0}}"
1779902250.278,5,,survey_start,"{""day"":5}"
1779902312.94,5,1,survey_done,"{""n_observed"":142}"
1779902315.556,5,0,survey_done,"{""n_observed"":149}"
1779902319.24,5,,merge_complete,"{""unique_targets"":284}"
1779902319.241,5,,routes_assigned,"{""route_counts"":{""0"":142,""1"":142},""day"":5}"
1779902335.256,5,0,pollination_success,"{""flower_id"":100001,""x"":6.9,""y"":-1.0,""cumulative_total"":1}"
1779902335.291,5,1,pollination_success,"{""flower_id"":200004,""x"":8.616,""y"":-0.214,""cumulative_total"":2}"
1779902350.291,5,1,pollination_success,"{""flower_id"":200005,""x"":8.863,""y"":0.163,""cumulative_total"":3}"
1779902352.206,5,0,pollination_success,"{""flower_id"":100004,""x"":5.678,""y"":-0.2,""cumulative_total"":4}"
1779902366.091,5,1,pollination_success,"{""flower_id"":200142,""x"":8.105,""y"":0.15,""cumulative_total"":5}"
1779902368.457,5,0,pollination_success,"{""flower_id"":100002,""x"":6.518,""y"":-0.681,""cumulative_total"":6}"
1779902382.741,5,1,pollination_success,"{""flower_id"":100148,""x"":6.902,""y"":0.283,""cumulative_total"":7}"
1779902384.057,5,0,pollination_success,"{""flower_id"":100149,""x"":6.902,""y"":-0.178,""cumulative_total"":8}"
1779902399.441,5,1,pollination_success,"{""flower_id"":100003,""x"":6.118,""y"":-0.42,""cumulative_total"":9}"
1779902401.305,5,0,pollination_success,"{""flower_id"":200001,""x"":8.1,""y"":-1.0,""cumulative_total"":10}"
