run_id,day,drone_id,flower_id,x,y,pollinated_at
stage16_20260604_151953,1,0,200003,10.083,6.993,2026-06-04 15:21:41
stage16_20260604_151953,1,1,200001,9.715,13.552,2026-06-04 15:21:46
stage16_20260604_151953,2,0,200004,7.914,0.654,2026-06-04 15:24:16
stage16_20260604_151953,2,1,200005,7.623,2.19,2026-06-04 15:24:17
stage16_20260604_151953,2,1,100004,5.054,4.051,2026-06-04 15:24:33
stage16_20260604_151953,2,0,200007,9.854,3.729,2026-06-04 15:24:41
stage16_20260604_151953,2,1,100003,4.36,5.051,2026-06-04 15:24:55
stage16_20260604_151953,2,0,200008,13.15,6.83,2026-06-04 15:25:11
stage16_20260604_151953,2,1,200003,10.101,7.012,2026-06-04 15:25:14
stage16_20260604_151953,2,0,200002,9.033,11.139,2026-06-04 15:25:30
stage16_20260604_151953,2,1,200006,8.165,12.008,2026-06-04 15:25:39
stage16_20260604_151953,2,0,100005,4.486,10.189,2026-06-04 15:25:48
stage16_20260604_151953,2,1,200001,9.646,13.592,2026-06-04 15:25:57
stage16_20260604_151953,2,0,100002,3.306,9.722,2026-06-04 15:26:03
stage16_20260604_151953,3,0,100004,5.052,4.054,2026-06-04 15:29:22
stage16_20260604_151953,3,1,200004,7.898,0.709,2026-06-04 15:29:25
stage16_20260604_151953,3,1,100017,6.943,1.286,2026-06-04 15:29:39
stage16_20260604_151953,3,0,100003,4.362,5.05,2026-06-04 15:29:43
stage16_20260604_151953,3,1,200005,7.608,2.128,2026-06-04 15:29:56
stage16_20260604_151953,3,0,100014,3.034,7.781,2026-06-04 15:29:59
stage16_20260604_151953,3,1,200007,9.913,3.718,2026-06-04 15:30:19
stage16_20260604_151953,3,0,100013,0.693,5.5,2026-06-04 15:30:29
stage16_20260604_151953,3,1,200017,13.813,4.487,2026-06-04 15:30:47
stage16_20260604_151953,3,0,100016,7.348,4.398,2026-06-04 15:30:56
stage16_20260604_151953,3,0,200003,10.086,7.028,2026-06-04 15:31:13
stage16_20260604_151953,3,1,200008,12.986,6.831,2026-06-04 15:31:16
stage16_20260604_151953,3,1,200015,12.01,11.274,2026-06-04 15:31:38
stage16_20260604_151953,3,0,200014,12.071,7.594,2026-06-04 15:31:40
stage16_20260604_151953,3,1,200002,8.999,11.142,2026-06-04 15:31:55
stage16_20260604_151953,3,0,200016,13.32,10.96,2026-06-04 15:32:01
stage16_20260604_151953,3,1,200006,8.213,11.982,2026-06-04 15:32:17
stage16_20260604_151953,3,0,200001,9.638,13.597,2026-06-04 15:32:19
stage16_20260604_151953,3,1,100005,4.513,10.197,2026-06-04 15:32:35
stage16_20260604_151953,3,0,200013,8.633,14.038,2026-06-04 15:32:38
stage16_20260604_151953,3,1,100002,3.306,9.715,2026-06-04 15:32:50
stage16_20260604_151953,3,0,200012,8.128,12.943,2026-06-04 15:32:57
stage16_20260604_151953,3,1,100012,2.573,2.598,2026-06-04 15:33:08
stage16_20260604_151953,4,1,100017,6.964,1.394,2026-06-04 15:37:26
stage16_20260604_151953,4,0,200024,8.259,1.791,2026-06-04 15:37:34
stage16_20260604_151953,4,1,200005,7.61,2.129,2026-06-04 15:37:44
stage16_20260604_151953,4,0,100016,7.306,4.399,2026-06-04 15:37:59
stage16_20260604_151953,4,1,200029,9.282,3.0,2026-06-04 15:38:09
stage16_20260604_151953,4,0,100030,6.218,4.506,2026-06-04 15:38:27
stage16_20260604_151953,4,1,200007,9.88,3.756,2026-06-04 15:38:31
