ts,day,drone_id,type,payload_json
1780639636.9,1,,mission_start,"{""n_drones"":2,""start_day"":1,""day_max"":8,""n_flowers"":70}"
1780639638.354,1,0,drone_at_base,{}
1780639638.755,1,1,drone_at_base,{}
1780639643.397,1,,day_start,"{""day"":1,""counts"":{""not_ready"":67,""opening"":3,""prime"":0,""partial"":0,""spent"":0},""n_targets"":0,""already_pollinated"":0}"
1780639643.403,1,,survey_start,"{""day"":1,""n_targets"":0}"
1780639710.054,1,0,survey_done,"{""n_observed"":0}"
1780639710.806,1,1,survey_done,"{""n_observed"":0}"
1780639713.395,1,,routes_assigned,"{""route_counts"":{""0"":0,""1"":0},""day"":1}"
1780639713.757,1,1,drone_at_base,{}
1780639713.854,1,0,drone_at_base,{}
1780639718.894,1,,day_complete,"{""day"":1,""pollinated_today"":0}"
1780639722.895,2,,day_start,"{""day"":2,""counts"":{""not_ready"":58,""opening"":12,""prime"":0,""partial"":0,""spent"":0},""n_targets"":0,""already_pollinated"":0}"
1780639722.896,2,,survey_start,"{""day"":2,""n_targets"":0}"
1780639791.954,2,0,survey_done,"{""n_observed"":0}"
1780639792.805,2,1,survey_done,"{""n_observed"":0}"
1780639795.395,2,,routes_assigned,"{""route_counts"":{""0"":0,""1"":0},""day"":2}"
1780639795.757,2,1,drone_at_base,{}
1780639795.854,2,0,drone_at_base,{}
1780639800.894,2,,day_complete,"{""day"":2,""pollinated_today"":0}"
1780639804.897,3,,day_start,"{""day"":3,""counts"":{""not_ready"":47,""opening"":20,""prime"":3,""partial"":0,""spent"":0},""n_targets"":3,""already_pollinated"":0}"
1780639804.898,3,,survey_start,"{""day"":3,""n_targets"":3}"
1780639872.104,3,0,survey_done,"{""n_observed"":3}"
1780639872.756,3,1,survey_done,"{""n_observed"":3}"
1780639875.395,3,,routes_assigned,"{""route_counts"":{""0"":1,""1"":2},""day"":3}"
1780639892.255,3,1,pollination_success,"{""flower_id"":55,""x"":10.164,""y"":7.018,""cumulative_total"":1}"
1780639896.804,3,0,pollination_success,"{""flower_id"":20,""x"":9.673,""y"":13.577,""cumulative_total"":2}"
1780639907.356,3,1,pollination_success,"{""flower_id"":53,""x"":9.013,""y"":11.151,""cumulative_total"":3}"
1780639913.356,3,0,drone_at_base,{}
1780639922.262,3,1,drone_at_base,{}
1780639922.394,3,,day_complete,"{""day"":3,""pollinated_today"":3}"
1780639926.395,4,,day_start,"{""day"":4,""counts"":{""not_ready"":26,""opening"":32,""prime"":12,""partial"":0,""spent"":0},""n_targets"":9,""already_pollinated"":3}"
1780639926.396,4,,survey_start,"{""day"":4,""n_targets"":9}"
1780639993.154,4,0,survey_done,"{""n_observed"":9}"
1780639994.106,4,1,survey_done,"{""n_observed"":9}"
1780639996.395,4,,routes_assigned,"{""route_counts"":{""0"":4,""1"":5},""day"":4}"
1780640011.005,4,0,pollination_success,"{""flower_id"":18,""x"":7.913,""y"":0.708,""cumulative_total"":4}"
1780640011.105,4,1,pollination_success,"{""flower_id"":17,""x"":7.604,""y"":2.147,""cumulative_total"":5}"
1780640025.206,4,1,pollination_success,"{""flower_id"":70,""x"":5.083,""y"":4.039,""cumulative_total"":6}"
1780640027.705,4,0,pollination_success,"{""flower_id"":52,""x"":9.85,""y"":3.755,""cumulative_total"":7}"
1780640041.056,4,1,pollination_success,"{""flower_id"":58,""x"":4.395,""y"":5.048,""cumulative_total"":8}"
1780640046.205,4,0,pollination_success,"{""flower_id"":30,""x"":4.579,""y"":10.174,""cumulative_total"":9}"
1780640059.606,4,0,pollination_success,"{""flower_id"":49,""x"":3.309,""y"":9.743,""cumulative_total"":10}"
1780640062.357,4,1,pollination_success,"{""flower_id"":6,""x"":8.208,""y"":11.98,""cumulative_total"":11}"
1780640073.854,4,0,drone_at_base,{}
1780640082.806,4,1,pollination_success,"{""flower_id"":22,""x"":12.935,""y"":6.84,""cumulative_total"":12}"
1780640096.756,4,1,drone_at_base,{}
1780640096.894,4,,day_complete,"{""day"":4,""pollinated_today"":9}"
1780640100.895,5,,day_start,"{""day"":5,""counts"":{""not_ready"":10,""opening"":37,""prime"":23,""partial"":0,""spent"":0},""n_targets"":11,""already_pollinated"":12}"
1780640100.895,5,,survey_start,"{""day"":5,""n_targets"":11}"
1780640168.754,5,0,survey_done,"{""n_observed"":11}"
1780640169.855,5,1,survey_done,"{""n_observed"":11}"
1780640171.897,5,,routes_assigned,"{""route_counts"":{""0"":5,""1"":6},""day"":5}"
1780640189.005,5,0,pollination_success,"{""flower_id"":61,""x"":7.34,""y"":4.412,""cumulative_total"":13}"
1780640195.556,5,1,pollination_success,"{""flower_id"":63,""x"":6.979,""y"":1.384,""cumulative_total"":14}"
1780640206.005,5,0,pollination_success,"{""flower_id"":69,""x"":3.095,""y"":7.796,""cumulative_total"":15}"
1780640211.556,5,1,pollination_success,"{""flower_id"":12,""x"":2.643,""y"":2.599,""cumulative_total"":16}"
1780640234.256,5,1,pollination_success,"{""flower_id"":38,""x"":12.3,""y"":7.574,""cumulative_total"":17}"
1780640235.605,5,0,pollination_success,"{""flower_id"":60,""x"":0.78,""y"":5.484,""cumulative_total"":18}"
1780640253.757,5,1,pollination_success,"{""flower_id"":45,""x"":13.85,""y"":4.496,""cumulative_total"":19}"
1780640257.304,5,0,pollination_success,"{""flower_id"":10,""x"":12.163,""y"":11.254,""cumulative_total"":20}"
