run_id,day,drone_id,flower_id,x,y,pollinated_at
stage16_20260602_221247,5,1,100042,7.607,2.149,2026-06-02 22:26:19
stage16_20260602_221247,5,0,100045,7.754,0.831,2026-06-02 22:26:20
stage16_20260602_221247,5,0,100044,7.115,1.524,2026-06-02 22:26:35
stage16_20260602_221247,5,1,100030,6.271,2.741,2026-06-02 22:26:45
stage16_20260602_221247,5,0,100043,8.434,1.776,2026-06-02 22:26:58
stage16_20260602_221247,5,0,100088,8.815,3.171,2026-06-02 22:27:24
stage16_20260602_221247,5,1,100023,4.324,3.602,2026-06-02 22:27:48
stage16_20260602_221247,5,0,100049,9.852,3.758,2026-06-02 22:27:48
stage16_20260602_221247,5,1,100025,3.42,2.29,2026-06-02 22:28:01
stage16_20260602_221247,5,0,100047,10.308,1.542,2026-06-02 22:28:09
stage16_20260602_221247,5,1,100024,2.815,2.763,2026-06-02 22:28:16
stage16_20260602_221247,5,1,100003,1.137,1.982,2026-06-02 22:28:38
stage16_20260602_221247,5,0,100077,13.855,4.51,2026-06-02 22:29:24
stage16_20260602_221247,5,0,200046,12.139,4.476,2026-06-02 22:29:44
stage16_20260602_221247,5,1,100020,3.557,6.532,2026-06-02 22:30:00
stage16_20260602_221247,5,1,100007,2.215,6.62,2026-06-02 22:30:18
stage16_20260602_221247,5,0,100074,12.289,7.552,2026-06-02 22:31:58
stage16_20260602_221247,5,0,100070,12.91,6.866,2026-06-02 22:32:24
stage16_20260602_221247,5,0,100078,13.244,9.136,2026-06-02 22:33:29
stage16_20260602_221247,5,0,100079,13.581,10.856,2026-06-02 22:33:48
stage16_20260602_221247,5,1,100010,3.06,13.701,2026-06-02 22:33:49
stage16_20260602_221247,5,1,100034,5.306,12.433,2026-06-02 22:34:06
stage16_20260602_221247,5,1,100033,4.551,10.237,2026-06-02 22:34:20
stage16_20260602_221247,5,1,100015,3.332,9.794,2026-06-02 22:34:35
stage16_20260602_221247,5,1,100014,3.757,8.698,2026-06-02 22:34:51
stage16_20260602_221247,5,1,100031,6.582,5.63,2026-06-02 22:35:15
stage16_20260602_221247,5,0,100063,11.324,13.851,2026-06-02 22:35:39
stage16_20260602_221247,5,0,100057,9.823,10.698,2026-06-02 22:36:06
stage16_20260602_221247,5,1,100083,7.28,4.321,2026-06-02 22:36:20
stage16_20260602_221247,5,1,100040,8.217,6.513,2026-06-02 22:36:44
stage16_20260602_221247,5,1,100052,9.331,5.747,2026-06-02 22:37:04
stage16_20260602_221247,5,0,100062,9.323,11.979,2026-06-02 22:37:13
stage16_20260602_221247,5,1,100051,9.831,4.795,2026-06-02 22:37:30
stage16_20260602_221247,5,0,100038,8.21,11.971,2026-06-02 22:37:36
stage16_20260602_221247,5,1,100048,9.224,2.859,2026-06-02 22:37:53
stage16_20260602_221247,5,1,100050,10.837,2.285,2026-06-02 22:38:30
stage16_20260602_221247,5,0,100035,5.622,14.231,2026-06-02 22:38:45
stage16_20260602_221247,5,1,100075,12.914,3.62,2026-06-02 22:38:47
stage16_20260602_221247,5,1,100076,13.517,1.91,2026-06-02 22:39:08
stage16_20260602_221247,5,0,100009,2.245,12.954,2026-06-02 22:40:21
stage16_20260602_221247,5,0,100008,2.186,10.816,2026-06-02 22:40:48
stage16_20260602_221247,5,0,100006,0.748,5.542,2026-06-02 22:41:51
stage16_20260602_221247,5,0,100005,1.313,3.823,2026-06-02 22:42:10
stage16_20260602_221247,5,0,100004,0.844,2.906,2026-06-02 22:42:29
stage16_20260602_221247,5,1,100072,12.675,5.755,2026-06-02 22:42:30
stage16_20260602_221247,5,1,100053,10.107,6.96,2026-06-02 22:42:46
stage16_20260602_221247,5,1,100067,11.702,8.759,2026-06-02 22:43:08
stage16_20260602_221247,5,1,100068,12.157,8.81,2026-06-02 22:43:23
stage16_20260602_221247,5,0,100022,3.323,3.426,2026-06-02 22:43:41
stage16_20260602_221247,5,1,200041,12.135,11.232,2026-06-02 22:43:41
stage16_20260602_221247,5,1,100065,11.587,11.519,2026-06-02 22:43:55
stage16_20260602_221247,5,0,100026,4.143,1.848,2026-06-02 22:44:00
stage16_20260602_221247,5,1,100080,13.903,12.416,2026-06-02 22:44:16
stage16_20260602_221247,5,0,100028,5.047,4.279,2026-06-02 22:44:19
stage16_20260602_221247,5,1,100064,9.677,13.486,2026-06-02 22:44:32
stage16_20260602_221247,5,0,100019,4.374,5.043,2026-06-02 22:44:41
stage16_20260602_221247,5,0,100029,6.441,4.498,2026-06-02 22:45:09
stage16_20260602_221247,5,0,100032,6.215,7.246,2026-06-02 22:45:26
stage16_20260602_221247,5,1,100060,8.65,14.086,2026-06-02 22:45:34
stage16_20260602_221247,5,0,100016,3.078,7.625,2026-06-02 22:45:40
stage16_20260602_221247,5,1,200086,8.172,12.923,2026-06-02 22:45:53
stage16_20260602_221247,5,0,100012,2.935,11.644,2026-06-02 22:46:49
stage16_20260602_221247,5,1,100056,8.806,9.884,2026-06-02 22:47:25
stage16_20260602_221247,5,0,100039,7.997,9.698,2026-06-02 22:47:52
stage16_20260602_221247,5,0,100055,8.652,7.846,2026-06-02 22:48:25
stage16_20260602_221247,5,0,100054,9.574,8.063,2026-06-02 22:48:46
