ts,day,drone_id,type,payload_json
1779903927.477,5,,mission_start,"{""n_drones"":2,""mode"":""full_cycle"",""start_day"":5,""day_max"":8}"
1779903928.208,5,0,drone_at_base,{}
1779903928.784,5,1,drone_at_base,{}
1779903933.965,5,,day_start,"{""day"":5,""counts"":{""not_ready"":10,""opening"":37,""prime_target"":23,""partial_target"":0,""spent"":0}}"
1779903933.965,5,,survey_start,"{""day"":5}"
1779903994.535,5,1,survey_done,"{""n_observed"":47}"
1779903996.619,5,0,survey_done,"{""n_observed"":40}"
1779903999.51,5,,merge_complete,"{""unique_targets"":81}"
1779903999.51,5,,routes_assigned,"{""route_counts"":{""0"":40,""1"":41},""day"":5}"
1779904015.485,5,1,pollination_success,"{""flower_id"":200002,""x"":8.378,""y"":1.608,""cumulative_total"":1}"
1779904015.52,5,0,pollination_success,"{""flower_id"":200001,""x"":7.879,""y"":0.56,""cumulative_total"":2}"
1779904031.769,5,0,pollination_success,"{""flower_id"":200047,""x"":7.114,""y"":1.233,""cumulative_total"":3}"
1779904031.835,5,1,pollination_success,"{""flower_id"":200046,""x"":7.575,""y"":2.319,""cumulative_total"":4}"
1779904048.834,5,1,pollination_success,"{""flower_id"":100025,""x"":6.106,""y"":2.405,""cumulative_total"":5}"
1779904049.32,5,0,pollination_success,"{""flower_id"":100029,""x"":6.112,""y"":3.092,""cumulative_total"":6}"
1779904065.821,5,0,pollination_success,"{""flower_id"":100027,""x"":6.418,""y"":4.242,""cumulative_total"":7}"
1779904065.885,5,1,pollination_success,"{""flower_id"":100023,""x"":4.153,""y"":1.959,""cumulative_total"":8}"
1779904083.069,5,0,pollination_success,"{""flower_id"":100026,""x"":4.955,""y"":4.091,""cumulative_total"":9}"
1779904083.385,5,1,pollination_success,"{""flower_id"":100024,""x"":3.314,""y"":3.541,""cumulative_total"":10}"
1779904098.719,5,0,pollination_success,"{""flower_id"":100020,""x"":4.424,""y"":3.718,""cumulative_total"":11}"
1779904100.435,5,1,pollination_success,"{""flower_id"":100022,""x"":4.418,""y"":4.744,""cumulative_total"":12}"
1779904115.419,5,0,pollination_success,"{""flower_id"":100019,""x"":3.343,""y"":4.146,""cumulative_total"":13}"
1779904118.585,5,1,pollination_success,"{""flower_id"":100030,""x"":6.318,""y"":7.246,""cumulative_total"":14}"
1779904132.019,5,0,pollination_success,"{""flower_id"":100021,""x"":3.592,""y"":2.586,""cumulative_total"":15}"
