ts,day,drone_id,type,payload_json
1780584230.67,1,,mission_start,"{""n_drones"":2,""mode"":""full_cycle"",""start_day"":1,""day_max"":8}"
1780584231.999,1,0,drone_at_base,{}
1780584232.457,1,1,drone_at_base,{}
1780584237.166,1,,day_start,"{""day"":1,""counts"":{""not_ready"":67,""opening"":3,""prime_target"":0,""partial_target"":0,""spent"":0}}"
1780584237.167,1,,survey_start,"{""day"":1}"
1780584355.157,1,1,survey_done,"{""n_observed"":3}"
1780584534.949,1,0,survey_done,"{""n_observed"":11}"
1780584537.665,1,,landmark_map,"{""known"":14,""new_today"":14,""pollinated"":0,""routed"":14}"
1780584537.666,1,,landmark_map,"{""known"":14,""new_today"":0,""pollinated"":0,""routed"":14}"
1780584537.667,1,,landmark_map,"{""known"":14,""new_today"":0,""pollinated"":0,""routed"":14}"
1780584537.667,1,,merge_complete,"{""unique_targets"":14}"
1780584537.667,1,,routes_assigned,"{""route_counts"":{""0"":7,""1"":7},""day"":1}"
1780584695.85,1,0,pollination_success,"{""flower_id"":200001,""x"":10.053,""y"":7.05,""cumulative_total"":1}"
1780584697.207,1,1,pollination_success,"{""flower_id"":200002,""x"":9.184,""y"":11.193,""cumulative_total"":2}"
1780584711.707,1,1,pollination_success,"{""flower_id"":200003,""x"":9.685,""y"":13.573,""cumulative_total"":3}"
1780584733.607,1,1,pollination_success,"{""flower_id"":100010,""x"":5.523,""y"":14.246,""cumulative_total"":4}"
1780584800.96,1,1,drone_at_base,{}
1780584883.999,1,0,drone_at_base,{}
1780584884.164,1,,day_complete,"{""day"":1,""pollinated_today"":4}"
1780584888.165,2,,day_start,"{""day"":2,""counts"":{""not_ready"":58,""opening"":12,""prime_target"":0,""partial_target"":0,""spent"":0}}"
1780584888.165,2,,survey_start,"{""day"":2}"
1780585050.057,2,1,survey_done,"{""n_observed"":7}"
