run_id,day,drone_id,flower_id,x,y,pollinated_at
stage16_20260528_012421,5,0,100025,2.334,6.589,2026-05-28 01:32:19
stage16_20260528_012421,5,1,100041,1.586,11.94,2026-05-28 01:32:30
stage16_20260528_012421,5,0,100030,1.589,7.86,2026-05-28 01:32:34
stage16_20260528_012421,5,1,100045,1.586,12.939,2026-05-28 01:32:45
stage16_20260528_012421,5,0,100031,1.588,8.38,2026-05-28 01:33:07
stage16_20260528_012421,5,0,100035,1.587,9.86,2026-05-28 01:33:23
stage16_20260528_012421,5,1,100046,1.587,13.428,2026-05-28 01:33:25
stage16_20260528_012421,5,0,100037,1.586,10.42,2026-05-28 01:33:38
stage16_20260528_012421,5,1,100048,1.938,14.206,2026-05-28 01:33:40
stage16_20260528_012421,5,0,100040,1.587,11.419,2026-05-28 01:33:53
stage16_20260528_012421,5,1,100049,2.398,14.282,2026-05-28 01:33:54
stage16_20260528_012421,5,1,100050,2.844,14.355,2026-05-28 01:34:08
stage16_20260528_012421,5,0,100043,1.586,12.42,2026-05-28 01:34:09
stage16_20260528_012421,5,1,100039,2.313,12.709,2026-05-28 01:34:25
stage16_20260528_012421,5,0,100047,1.586,13.895,2026-05-28 01:34:25
stage16_20260528_012421,5,1,100036,2.607,11.567,2026-05-28 01:34:41
stage16_20260528_012421,5,0,100042,2.569,13.405,2026-05-28 01:34:41
stage16_20260528_012421,5,0,100051,3.323,14.433,2026-05-28 01:34:57
stage16_20260528_012421,5,1,100058,4.661,10.244,2026-05-28 01:34:58
stage16_20260528_012421,5,0,100052,3.47,13.969,2026-05-28 01:35:12
stage16_20260528_012421,5,1,100062,3.723,10.369,2026-05-28 01:35:14
stage16_20260528_012421,5,0,100053,3.559,13.369,2026-05-28 01:35:27
stage16_20260528_012421,5,1,100064,3.73,9.889,2026-05-28 01:35:28
stage16_20260528_012421,5,0,100056,3.622,12.729,2026-05-28 01:35:42
stage16_20260528_012421,5,1,100060,3.251,9.76,2026-05-28 01:35:43
stage16_20260528_012421,5,0,100054,3.725,12.037,2026-05-28 01:35:57
stage16_20260528_012421,5,1,100063,3.699,8.93,2026-05-28 01:35:59
stage16_20260528_012421,5,0,100055,2.942,11.893,2026-05-28 01:36:13
stage16_20260528_012421,5,1,100067,3.744,8.249,2026-05-28 01:36:14
stage16_20260528_012421,5,0,100057,2.629,11.107,2026-05-28 01:36:29
stage16_20260528_012421,5,1,100070,3.748,7.249,2026-05-28 01:36:30
stage16_20260528_012421,5,0,100044,2.152,11.155,2026-05-28 01:36:43
stage16_20260528_012421,5,1,100068,3.487,6.57,2026-05-28 01:36:45
stage16_20260528_012421,5,0,100033,2.235,10.46,2026-05-28 01:36:58
stage16_20260528_012421,5,1,100075,3.751,4.969,2026-05-28 01:37:02
