run_id,day,drone_id,flower_id,x,y,pollinated_at
stage16_20260605_140716,3,1,55,10.164,7.018,2026-06-05 14:11:32
stage16_20260605_140716,3,0,20,9.673,13.577,2026-06-05 14:11:36
stage16_20260605_140716,3,1,53,9.013,11.151,2026-06-05 14:11:47
stage16_20260605_140716,4,0,18,7.913,0.708,2026-06-05 14:13:31
stage16_20260605_140716,4,1,17,7.604,2.147,2026-06-05 14:13:31
stage16_20260605_140716,4,1,70,5.083,4.039,2026-06-05 14:13:45
stage16_20260605_140716,4,0,52,9.85,3.755,2026-06-05 14:13:47
stage16_20260605_140716,4,1,58,4.395,5.048,2026-06-05 14:14:01
stage16_20260605_140716,4,0,30,4.579,10.174,2026-06-05 14:14:06
stage16_20260605_140716,4,0,49,3.309,9.743,2026-06-05 14:14:19
stage16_20260605_140716,4,1,6,8.208,11.98,2026-06-05 14:14:22
stage16_20260605_140716,4,1,22,12.935,6.84,2026-06-05 14:14:42
stage16_20260605_140716,5,0,61,7.34,4.412,2026-06-05 14:16:29
stage16_20260605_140716,5,1,63,6.979,1.384,2026-06-05 14:16:35
stage16_20260605_140716,5,0,69,3.095,7.796,2026-06-05 14:16:46
stage16_20260605_140716,5,1,12,2.643,2.599,2026-06-05 14:16:51
stage16_20260605_140716,5,1,38,12.3,7.574,2026-06-05 14:17:14
stage16_20260605_140716,5,0,60,0.78,5.484,2026-06-05 14:17:15
stage16_20260605_140716,5,1,45,13.85,4.496,2026-06-05 14:17:33
stage16_20260605_140716,5,0,10,12.163,11.254,2026-06-05 14:17:37
stage16_20260605_140716,5,0,21,13.333,10.972,2026-06-05 14:17:52
stage16_20260605_140716,5,1,56,8.151,12.902,2026-06-05 14:17:54
stage16_20260605_140716,5,1,46,8.596,14.076,2026-06-05 14:18:09
stage16_20260605_140716,6,0,19,8.416,1.771,2026-06-05 14:19:57
stage16_20260605_140716,6,1,9,8.984,3.027,2026-06-05 14:19:57
stage16_20260605_140716,6,0,23,10.327,1.501,2026-06-05 14:20:12
stage16_20260605_140716,6,1,34,9.835,4.78,2026-06-05 14:20:15
stage16_20260605_140716,6,0,36,12.658,5.726,2026-06-05 14:20:30
stage16_20260605_140716,6,1,57,12.122,4.471,2026-06-05 14:20:32
stage16_20260605_140716,6,1,41,12.925,3.557,2026-06-05 14:20:45
stage16_20260605_140716,6,0,43,9.811,10.697,2026-06-05 14:20:49
stage16_20260605_140716,6,1,40,8.203,6.517,2026-06-05 14:21:03
stage16_20260605_140716,6,0,51,11.495,13.754,2026-06-05 14:21:06
stage16_20260605_140716,6,1,27,6.438,4.488,2026-06-05 14:21:22
stage16_20260605_140716,6,0,62,13.206,14.038,2026-06-05 14:21:24
stage16_20260605_140716,6,1,24,3.614,2.499,2026-06-05 14:21:38
stage16_20260605_140716,6,0,4,2.815,13.718,2026-06-05 14:21:49
stage16_20260605_140716,6,1,1,2.214,10.785,2026-06-05 14:22:00
stage16_20260605_140716,6,0,3,3.698,8.714,2026-06-05 14:22:08
stage16_20260605_140716,6,1,47,2.273,12.933,2026-06-05 14:22:18
stage16_20260605_140716,6,0,16,2.217,6.613,2026-06-05 14:22:24
stage16_20260605_140716,6,1,25,11.371,11.682,2026-06-05 14:22:38
stage16_20260605_140716,6,0,7,1.323,3.799,2026-06-05 14:22:40
stage16_20260605_140716,6,1,48,13.222,9.175,2026-06-05 14:22:53
stage16_20260605_140716,7,1,64,4.131,1.814,2026-06-05 14:24:31
stage16_20260605_140716,7,0,54,6.135,2.707,2026-06-05 14:24:33
stage16_20260605_140716,7,0,2,1.132,1.974,2026-06-05 14:24:53
stage16_20260605_140716,7,1,68,6.596,5.626,2026-06-05 14:25:04
stage16_20260605_140716,7,0,44,3.725,11.806,2026-06-05 14:25:16
