ts,day,drone_id,type,payload_json
1780734994.821,1,,mission_start,"{""n_drones"":2,""start_day"":1,""day_max"":8}"
1780734999.349,1,0,drone_at_base,{}
1780734999.8,1,1,drone_at_base,{}
1780735001.316,1,,day_start,"{""day"":1,""known_landmarks"":0,""known_open"":0,""known_closed"":0,""already_pollinated"":0}"
1780735001.316,1,,survey_start,"{""day"":1}"
1780735149.245,1,1,survey_done,"{""n_open_confirmed"":8,""n_buds"":40}"
1780735157.75,1,0,survey_done,"{""n_open_confirmed"":11,""n_buds"":46}"
1780735159.817,1,,merge_complete,"{""new_open"":18,""new_closed"":77,""newly_opened"":1,""landmarks_total"":95}"
1780735159.817,1,,routes_assigned,"{""route_counts"":{""0"":9,""1"":10},""day"":1}"
1780735169.396,1,1,pollination_success,"{""flower_id"":5005,""x"":12.712,""y"":3.214,""cumulative_total"":1}"
1780735173.849,1,0,pollination_success,"{""flower_id"":5053,""x"":7.662,""y"":3.692,""cumulative_total"":2}"
1780735185.446,1,1,pollination_success,"{""flower_id"":5049,""x"":7.589,""y"":4.595,""cumulative_total"":3}"
1780735188.399,1,0,pollination_success,"{""flower_id"":5051,""x"":5.043,""y"":9.498,""cumulative_total"":4}"
1780735201.246,1,1,pollination_success,"{""flower_id"":5050,""x"":9.749,""y"":7.947,""cumulative_total"":5}"
1780735202.25,1,0,pollination_success,"{""flower_id"":5054,""x"":4.413,""y"":10.65,""cumulative_total"":6}"
1780735214.246,1,1,pollination_success,"{""flower_id"":5045,""x"":8.482,""y"":12.411,""cumulative_total"":7}"
1780735215.799,1,0,pollination_success,"{""flower_id"":5052,""x"":0.663,""y"":15.04,""cumulative_total"":8}"
1780735227.846,1,1,pollination_success,"{""flower_id"":5048,""x"":4.798,""y"":15.898,""cumulative_total"":9}"
1780735233.799,1,0,pollination_success,"{""flower_id"":5047,""x"":9.654,""y"":16.811,""cumulative_total"":10}"
1780735243.596,1,1,pollination_success,"{""flower_id"":5001,""x"":11.137,""y"":16.993,""cumulative_total"":11}"
1780735244.699,1,0,pollination_success,"{""flower_id"":5044,""x"":9.955,""y"":14.867,""cumulative_total"":12}"
1780735253.695,1,1,pollination_success,"{""flower_id"":5000,""x"":11.386,""y"":17.941,""cumulative_total"":13}"
1780735257.4,1,0,pollination_success,"{""flower_id"":5002,""x"":11.476,""y"":18.974,""cumulative_total"":14}"
1780735265.646,1,1,pollination_success,"{""flower_id"":5004,""x"":16.527,""y"":15.98,""cumulative_total"":15}"
1780735273.149,1,0,pollination_success,"{""flower_id"":5006,""x"":14.248,""y"":10.696,""cumulative_total"":16}"
1780735277.196,1,1,pollination_success,"{""flower_id"":5003,""x"":18.363,""y"":13.56,""cumulative_total"":17}"
1780735288.45,1,0,pollination_success,"{""flower_id"":5007,""x"":18.205,""y"":4.413,""cumulative_total"":18}"
1780735299.245,1,1,pollination_success,"{""flower_id"":5046,""x"":2.342,""y"":9.752,""cumulative_total"":19}"
1780735300.849,1,0,drone_at_base,{}
1780735312.296,1,1,drone_at_base,{}
1780735312.315,1,,day_complete,"{""day"":1,""pollinated_today"":19}"
1780735316.315,2,,day_start,"{""day"":2,""known_landmarks"":95,""known_open"":19,""known_closed"":76,""already_pollinated"":19}"
1780735316.315,2,,survey_start,"{""day"":2}"
1780735463.749,2,0,survey_done,"{""n_open_confirmed"":18,""n_buds"":47}"
1780735476.846,2,1,survey_done,"{""n_open_confirmed"":14,""n_buds"":42}"
1780735479.818,2,,merge_complete,"{""new_open"":0,""new_closed"":2,""newly_opened"":13,""landmarks_total"":97}"
1780735479.818,2,,routes_assigned,"{""route_counts"":{""0"":6,""1"":7},""day"":2}"
1780735492.499,2,0,pollination_success,"{""flower_id"":5093,""x"":5.747,""y"":4.652,""cumulative_total"":20}"
1780735493.945,2,1,pollination_success,"{""flower_id"":5040,""x"":10.672,""y"":5.288,""cumulative_total"":21}"
1780735506.299,2,0,pollination_success,"{""flower_id"":5068,""x"":4.296,""y"":4.764,""cumulative_total"":22}"
1780735506.646,2,1,pollination_success,"{""flower_id"":5022,""x"":13.258,""y"":6.538,""cumulative_total"":23}"
1780735523.749,2,0,pollination_success,"{""flower_id"":5090,""x"":1.808,""y"":11.611,""cumulative_total"":24}"
1780735535.746,2,1,pollination_success,"{""flower_id"":5065,""x"":8.824,""y"":9.157,""cumulative_total"":25}"
1780735549.846,2,1,pollination_success,"{""flower_id"":5075,""x"":4.703,""y"":3.166,""cumulative_total"":26}"
1780735563.4,2,0,pollination_success,"{""flower_id"":5063,""x"":9.643,""y"":18.205,""cumulative_total"":27}"
1780735571.695,2,1,pollination_success,"{""flower_id"":5062,""x"":2.925,""y"":14.526,""cumulative_total"":28}"
1780735580.101,2,0,pollination_success,"{""flower_id"":5025,""x"":17.531,""y"":15.533,""cumulative_total"":29}"
1780735594.046,2,1,pollination_success,"{""flower_id"":5030,""x"":19.03,""y"":10.703,""cumulative_total"":30}"
1780735596.1,2,0,pollination_success,"{""flower_id"":5010,""x"":13.471,""y"":10.666,""cumulative_total"":31}"
1780735612.351,2,0,drone_at_base,{}
1780735612.796,2,1,pollination_success,"{""flower_id"":5021,""x"":17.005,""y"":2.059,""cumulative_total"":32}"
1780735625.296,2,1,drone_at_base,{}
1780735625.315,2,,day_complete,"{""day"":2,""pollinated_today"":13}"
1780735629.317,3,,day_start,"{""day"":3,""known_landmarks"":97,""known_open"":32,""known_closed"":65,""already_pollinated"":32}"
1780735629.317,3,,survey_start,"{""day"":3}"
1780735794.896,3,1,survey_done,"{""n_open_confirmed"":27,""n_buds"":43}"
1780735822.0,3,0,survey_done,"{""n_open_confirmed"":35,""n_buds"":48}"
1780735824.818,3,,merge_complete,"{""new_open"":0,""new_closed"":4,""newly_opened"":30,""landmarks_total"":101}"
1780735824.818,3,,routes_assigned,"{""route_counts"":{""0"":15,""1"":15},""day"":3}"
1780735837.746,3,1,pollination_success,"{""flower_id"":5034,""x"":10.236,""y"":2.72,""cumulative_total"":33}"
1780735839.15,3,0,pollination_success,"{""flower_id"":5009,""x"":11.783,""y"":1.31,""cumulative_total"":34}"
1780735853.295,3,1,pollination_success,"{""flower_id"":5059,""x"":8.524,""y"":4.569,""cumulative_total"":35}"
1780735855.149,3,0,pollination_success,"{""flower_id"":5012,""x"":9.986,""y"":6.765,""cumulative_total"":36}"
1780735868.699,3,0,pollination_success,"{""flower_id"":5060,""x"":8.895,""y"":10.347,""cumulative_total"":37}"
1780735870.146,3,1,pollination_success,"{""flower_id"":5015,""x"":11.737,""y"":5.014,""cumulative_total"":38}"
1780735885.15,3,0,pollination_success,"{""flower_id"":5058,""x"":6.976,""y"":13.779,""cumulative_total"":39}"
1780735888.546,3,1,pollination_success,"{""flower_id"":5042,""x"":10.713,""y"":10.145,""cumulative_total"":40}"
1780735897.3,3,0,pollination_success,"{""flower_id"":5086,""x"":5.72,""y"":15.264,""cumulative_total"":41}"
1780735904.095,3,1,pollination_success,"{""flower_id"":5061,""x"":9.004,""y"":13.302,""cumulative_total"":42}"
1780735912.95,3,0,pollination_success,"{""flower_id"":5070,""x"":4.196,""y"":11.775,""cumulative_total"":43}"
1780735918.196,3,1,pollination_success,"{""flower_id"":5014,""x"":12.087,""y"":14.601,""cumulative_total"":44}"
1780735930.746,3,1,pollination_success,"{""flower_id"":5013,""x"":14.075,""y"":13.77,""cumulative_total"":45}"
1780735932.4,3,0,pollination_success,"{""flower_id"":5084,""x"":4.73,""y"":6.793,""cumulative_total"":46}"
1780735943.895,3,1,pollination_success,"{""flower_id"":5018,""x"":16.693,""y"":16.79,""cumulative_total"":47}"
1780735947.1,3,0,pollination_success,"{""flower_id"":5071,""x"":1.2,""y"":4.306,""cumulative_total"":48}"
1780735960.049,3,0,pollination_success,"{""flower_id"":5080,""x"":2.046,""y"":1.279,""cumulative_total"":49}"
1780735960.247,3,1,pollination_success,"{""flower_id"":5019,""x"":17.982,""y"":14.748,""cumulative_total"":50}"
1780735978.65,3,0,pollination_success,"{""flower_id"":5081,""x"":5.883,""y"":2.154,""cumulative_total"":51}"
1780735984.945,3,1,pollination_success,"{""flower_id"":5056,""x"":6.218,""y"":18.315,""cumulative_total"":52}"
1780735997.496,3,1,pollination_success,"{""flower_id"":5064,""x"":5.439,""y"":17.608,""cumulative_total"":53}"
1780736000.349,3,0,pollination_success,"{""flower_id"":5027,""x"":11.575,""y"":13.826,""cumulative_total"":54}"
1780736007.745,3,1,pollination_success,"{""flower_id"":5088,""x"":5.782,""y"":16.541,""cumulative_total"":55}"
1780736017.799,3,0,pollination_success,"{""flower_id"":5036,""x"":13.13,""y"":18.308,""cumulative_total"":56}"
1780736022.446,3,1,pollination_success,"{""flower_id"":5069,""x"":4.357,""y"":13.077,""cumulative_total"":57}"
1780736034.5,3,0,pollination_success,"{""flower_id"":5017,""x"":15.729,""y"":16.78,""cumulative_total"":58}"
1780736038.846,3,1,pollination_success,"{""flower_id"":5094,""x"":1.583,""y"":8.866,""cumulative_total"":59}"
1780736048.499,3,0,pollination_success,"{""flower_id"":5038,""x"":18.921,""y"":15.8,""cumulative_total"":60}"
1780736070.346,3,1,pollination_success,"{""flower_id"":5078,""x"":2.708,""y"":7.764,""cumulative_total"":61}"
1780736084.796,3,1,drone_at_base,{}
1780736088.6,3,0,pollination_success,"{""flower_id"":5016,""x"":17.858,""y"":12.321,""cumulative_total"":62}"
1780736104.85,3,0,drone_at_base,{}
1780736105.315,3,,day_complete,"{""day"":3,""pollinated_today"":30}"
1780736109.317,4,,day_start,"{""day"":4,""known_landmarks"":101,""known_open"":62,""known_closed"":39,""already_pollinated"":62}"
1780736109.317,4,,survey_start,"{""day"":4}"
1780736267.749,4,0,survey_done,"{""n_open_confirmed"":45,""n_buds"":48}"
1780736276.146,4,1,survey_done,"{""n_open_confirmed"":35,""n_buds"":42}"
1780736278.818,4,,merge_complete,"{""new_open"":0,""new_closed"":0,""newly_opened"":18,""landmarks_total"":101}"
1780736278.818,4,,routes_assigned,"{""route_counts"":{""0"":9,""1"":9},""day"":4}"
1780736295.45,4,0,pollination_success,"{""flower_id"":5096,""x"":3.349,""y"":5.068,""cumulative_total"":63}"
1780736295.546,4,1,pollination_success,"{""flower_id"":5089,""x"":9.611,""y"":5.521,""cumulative_total"":64}"
1780736311.45,4,0,pollination_success,"{""flower_id"":5092,""x"":1.233,""y"":5.316,""cumulative_total"":65}"
1780736312.096,4,1,pollination_success,"{""flower_id"":5028,""x"":11.252,""y"":6.643,""cumulative_total"":66}"
1780736327.1,4,0,pollination_success,"{""flower_id"":5076,""x"":5.334,""y"":11.138,""cumulative_total"":67}"
1780736329.446,4,1,pollination_success,"{""flower_id"":5072,""x"":6.271,""y"":7.436,""cumulative_total"":68}"
1780736340.349,4,0,pollination_success,"{""flower_id"":5083,""x"":6.008,""y"":13.064,""cumulative_total"":69}"
1780736345.096,4,1,pollination_success,"{""flower_id"":5085,""x"":5.819,""y"":11.965,""cumulative_total"":70}"
1780736354.4,4,0,pollination_success,"{""flower_id"":5077,""x"":8.375,""y"":16.226,""cumulative_total"":71}"
1780736359.496,4,1,pollination_success,"{""flower_id"":5079,""x"":1.548,""y"":10.633,""cumulative_total"":72}"
1780736370.199,4,0,pollination_success,"{""flower_id"":5037,""x"":12.825,""y"":15.234,""cumulative_total"":73}"
1780736374.746,4,1,pollination_success,"{""flower_id"":5091,""x"":3.599,""y"":3.642,""cumulative_total"":74}"
1780736387.099,4,0,pollination_success,"{""flower_id"":5043,""x"":16.309,""y"":13.895,""cumulative_total"":75}"
1780736394.597,4,1,pollination_success,"{""flower_id"":5029,""x"":16.296,""y"":9.43,""cumulative_total"":76}"
1780736401.599,4,0,pollination_success,"{""flower_id"":5020,""x"":17.133,""y"":11.032,""cumulative_total"":77}"
1780736409.696,4,1,pollination_success,"{""flower_id"":5041,""x"":16.439,""y"":15.136,""cumulative_total"":78}"
1780736421.45,4,0,pollination_success,"{""flower_id"":5033,""x"":18.127,""y"":2.708,""cumulative_total"":79}"
1780736426.046,4,1,pollination_success,"{""flower_id"":5008,""x"":17.991,""y"":18.963,""cumulative_total"":80}"
1780736435.85,4,0,drone_at_base,{}
1780736449.296,4,1,drone_at_base,{}
1780736449.315,4,,day_complete,"{""day"":4,""pollinated_today"":18}"
1780736453.315,5,,day_start,"{""day"":5,""known_landmarks"":101,""known_open"":80,""known_closed"":21,""already_pollinated"":80}"
1780736453.316,5,,survey_start,"{""day"":5}"
1780736592.846,5,1,survey_done,"{""n_open_confirmed"":40,""n_buds"":42}"
1780736598.35,5,0,survey_done,"{""n_open_confirmed"":51,""n_buds"":48}"
1780736600.82,5,,merge_complete,"{""new_open"":0,""new_closed"":0,""newly_opened"":11,""landmarks_total"":101}"
1780736600.82,5,,routes_assigned,"{""route_counts"":{""0"":5,""1"":6},""day"":5}"
1780736622.599,5,0,pollination_success,"{""flower_id"":5032,""x"":15.197,""y"":2.709,""cumulative_total"":81}"
1780736622.946,5,1,pollination_success,"{""flower_id"":5024,""x"":11.221,""y"":2.83,""cumulative_total"":82}"
1780736637.346,5,1,pollination_success,"{""flower_id"":5031,""x"":12.973,""y"":8.046,""cumulative_total"":83}"
1780736639.9,5,0,pollination_success,"{""flower_id"":5011,""x"":11.919,""y"":9.419,""cumulative_total"":84}"
1780736651.846,5,1,pollination_success,"{""flower_id"":5073,""x"":8.799,""y"":14.351,""cumulative_total"":85}"
1780736660.199,5,0,pollination_success,"{""flower_id"":5082,""x"":7.481,""y"":19.021,""cumulative_total"":86}"
1780736666.395,5,1,pollination_success,"{""flower_id"":5057,""x"":6.649,""y"":14.703,""cumulative_total"":87}"
1780736676.299,5,0,pollination_success,"{""flower_id"":5066,""x"":4.95,""y"":19.216,""cumulative_total"":88}"
1780736684.996,5,1,pollination_success,"{""flower_id"":5074,""x"":2.369,""y"":12.965,""cumulative_total"":89}"
1780736698.699,5,0,pollination_success,"{""flower_id"":5067,""x"":0.946,""y"":2.441,""cumulative_total"":90}"
1780736710.946,5,1,pollination_success,"{""flower_id"":5026,""x"":18.985,""y"":2.546,""cumulative_total"":91}"
1780736711.35,5,0,drone_at_base,{}
1780736725.795,5,1,drone_at_base,{}
1780736725.815,5,,day_complete,"{""day"":5,""pollinated_today"":11}"
1780736729.815,6,,day_start,"{""day"":6,""known_landmarks"":101,""known_open"":91,""known_closed"":10,""already_pollinated"":91}"
1780736729.816,6,,survey_start,"{""day"":6}"
1780736853.346,6,1,survey_done,"{""n_open_confirmed"":42,""n_buds"":42}"
1780736853.999,6,0,survey_done,"{""n_open_confirmed"":52,""n_buds"":48}"
1780736856.82,6,,merge_complete,"{""new_open"":0,""new_closed"":0,""newly_opened"":3,""landmarks_total"":101}"
1780736856.82,6,,routes_assigned,"{""route_counts"":{""0"":1,""1"":2},""day"":6}"
1780736870.046,6,1,pollination_success,"{""flower_id"":5023,""x"":14.895,""y"":3.725,""cumulative_total"":92}"
1780736882.699,6,0,pollination_success,"{""flower_id"":5055,""x"":8.934,""y"":19.011,""cumulative_total"":93}"
1780736887.745,6,1,pollination_success,"{""flower_id"":5035,""x"":16.304,""y"":11.529,""cumulative_total"":94}"
1780736904.796,6,1,drone_at_base,{}
1780736906.35,6,0,drone_at_base,{}
1780736906.815,6,,day_complete,"{""day"":6,""pollinated_today"":3}"
1780736910.816,7,,day_start,"{""day"":7,""known_landmarks"":101,""known_open"":94,""known_closed"":7,""already_pollinated"":94}"
1780736910.816,7,,survey_start,"{""day"":7}"
1780737035.096,7,1,survey_done,"{""n_open_confirmed"":42,""n_buds"":42}"
1780737036.0,7,0,survey_done,"{""n_open_confirmed"":52,""n_buds"":48}"
1780737038.821,7,,merge_complete,"{""new_open"":0,""new_closed"":0,""newly_opened"":0,""landmarks_total"":101}"
1780737038.821,7,,routes_assigned,"{""route_counts"":{""0"":0,""1"":0},""day"":7}"
1780737039.298,7,1,drone_at_base,{}
1780737039.349,7,0,drone_at_base,{}
1780737044.315,7,,day_complete,"{""day"":7,""pollinated_today"":0}"
1780737048.315,8,,day_start,"{""day"":8,""known_landmarks"":101,""known_open"":94,""known_closed"":7,""already_pollinated"":94}"
1780737048.315,8,,survey_start,"{""day"":8}"
1780737172.896,8,1,survey_done,"{""n_open_confirmed"":42,""n_buds"":44}"
1780737174.1,8,0,survey_done,"{""n_open_confirmed"":52,""n_buds"":48}"
1780737176.319,8,,merge_complete,"{""new_open"":0,""new_closed"":1,""newly_opened"":0,""landmarks_total"":102}"
1780737176.319,8,,routes_assigned,"{""route_counts"":{""0"":0,""1"":0},""day"":8}"
1780737176.797,8,1,drone_at_base,{}
1780737176.85,8,0,drone_at_base,{}
1780737181.815,8,,day_complete,"{""day"":8,""pollinated_today"":0}"
1780737185.815,8,,mission_complete,"{""total_pollinated"":94,""duration_s"":2191.0}"
