ts,day,drone_id,type,payload_json
1780395632.278,5,,mission_start,"{""n_drones"":2,""mode"":""full_cycle"",""start_day"":5,""day_max"":8}"
1780395632.78,5,0,drone_at_base,{}
1780395633.277,5,1,drone_at_base,{}
1780395638.773,5,,day_start,"{""day"":5,""counts"":{""not_ready"":10,""opening"":37,""prime_target"":23,""partial_target"":0,""spent"":0}}"
1780395638.774,5,,survey_start,"{""day"":5}"
1780396250.981,5,0,survey_done,"{""n_observed"":75}"
1780396299.677,5,1,survey_done,"{""n_observed"":80}"
1780396302.312,5,,merge_complete,"{""unique_targets"":86}"
1780396302.312,5,,routes_assigned,"{""route_counts"":{""0"":43,""1"":43},""day"":5}"
1780396328.778,5,1,pollination_success,"{""flower_id"":100042,""x"":8.082,""y"":0.388,""cumulative_total"":1}"
1780396329.33,5,0,pollination_success,"{""flower_id"":200028,""x"":8.021,""y"":0.827,""cumulative_total"":2}"
1780396347.781,5,0,pollination_success,"{""flower_id"":100038,""x"":7.611,""y"":2.144,""cumulative_total"":3}"
1780396368.43,5,0,pollination_success,"{""flower_id"":100044,""x"":9.208,""y"":2.847,""cumulative_total"":4}"
1780396390.68,5,0,pollination_success,"{""flower_id"":100045,""x"":9.856,""y"":3.761,""cumulative_total"":5}"
1780396409.98,5,0,pollination_success,"{""flower_id"":100043,""x"":10.301,""y"":1.54,""cumulative_total"":6}"
1780396431.88,5,0,pollination_success,"{""flower_id"":100072,""x"":13.507,""y"":1.9,""cumulative_total"":7}"
1780396434.177,5,1,pollination_success,"{""flower_id"":100040,""x"":7.121,""y"":1.504,""cumulative_total"":8}"
1780396454.978,5,1,pollination_success,"{""flower_id"":100039,""x"":8.433,""y"":1.776,""cumulative_total"":9}"
1780396483.378,5,1,pollination_success,"{""flower_id"":100024,""x"":6.188,""y"":2.731,""cumulative_total"":10}"
1780396510.778,5,1,pollination_success,"{""flower_id"":100026,""x"":6.44,""y"":4.497,""cumulative_total"":11}"
1780396528.078,5,1,pollination_success,"{""flower_id"":100020,""x"":4.324,""y"":3.599,""cumulative_total"":12}"
1780396541.877,5,1,pollination_success,"{""flower_id"":100022,""x"":3.692,""y"":2.485,""cumulative_total"":13}"
1780396542.43,5,0,pollination_success,"{""flower_id"":100070,""x"":12.16,""y"":4.458,""cumulative_total"":14}"
1780396560.328,5,1,pollination_success,"{""flower_id"":100003,""x"":1.023,""y"":2.643,""cumulative_total"":15}"
1780396578.428,5,1,pollination_success,"{""flower_id"":100005,""x"":1.31,""y"":3.82,""cumulative_total"":16}"
1780396598.178,5,1,pollination_success,"{""flower_id"":100007,""x"":2.205,""y"":6.626,""cumulative_total"":17}"
1780396612.178,5,1,pollination_success,"{""flower_id"":100016,""x"":3.084,""y"":7.803,""cumulative_total"":18}"
1780396614.53,5,0,pollination_success,"{""flower_id"":100067,""x"":12.917,""y"":6.865,""cumulative_total"":19}"
1780396628.628,5,1,pollination_success,"{""flower_id"":100014,""x"":3.755,""y"":8.701,""cumulative_total"":20}"
1780396640.831,5,0,pollination_success,"{""flower_id"":100066,""x"":12.288,""y"":7.553,""cumulative_total"":21}"
1780396643.678,5,1,pollination_success,"{""flower_id"":100015,""x"":3.324,""y"":9.792,""cumulative_total"":22}"
1780396656.977,5,1,pollination_success,"{""flower_id"":100029,""x"":4.552,""y"":10.241,""cumulative_total"":23}"
1780396664.28,5,0,pollination_success,"{""flower_id"":100064,""x"":11.366,""y"":8.953,""cumulative_total"":24}"
1780396679.778,5,1,pollination_success,"{""flower_id"":100012,""x"":2.891,""y"":11.563,""cumulative_total"":25}"
1780396683.13,5,0,pollination_success,"{""flower_id"":200049,""x"":13.031,""y"":9.101,""cumulative_total"":26}"
1780396698.68,5,0,pollination_success,"{""flower_id"":100075,""x"":13.457,""y"":9.078,""cumulative_total"":27}"
1780396702.978,5,1,pollination_success,"{""flower_id"":100009,""x"":2.254,""y"":12.954,""cumulative_total"":28}"
1780396717.58,5,0,pollination_success,"{""flower_id"":100076,""x"":13.574,""y"":10.865,""cumulative_total"":29}"
1780396765.029,5,1,pollination_success,"{""flower_id"":100030,""x"":5.306,""y"":12.42,""cumulative_total"":30}"
