timestamp,drone_id,event_type,flower_x,flower_y,cycle_time_s,total_pollinated,details
2026-04-20T16:12:34.105390,0,DETECTION,0,0,0,0,1 flowers detected
2026-04-20T16:12:34.514627,0,DETECTION,0,0,0.40923643112182617,0,1 flowers detected
2026-04-20T16:12:35.014567,0,DETECTION,0,0,0.4999418258666992,0,1 flowers detected
2026-04-20T16:12:35.515183,0,DETECTION,0,0,0.5006129741668701,0,1 flowers detected
2026-04-20T16:12:36.014447,0,DETECTION,0,0,0.499267578125,0,1 flowers detected
2026-04-20T16:12:36.514517,0,DETECTION,0,0,0.5000696182250977,0,1 flowers detected
2026-04-20T16:12:37.014443,0,DETECTION,0,0,0.4999260902404785,0,1 flowers detected
2026-04-20T16:12:37.514848,0,DETECTION,0,0,0.500403642654419,0,1 flowers detected
2026-04-20T16:12:38.014590,0,DETECTION,0,0,0.4997429847717285,0,1 flowers detected
2026-04-20T16:12:38.514883,0,DETECTION,0,0,0.5002906322479248,0,1 flowers detected
2026-04-20T16:12:39.014500,0,DETECTION,0,0,0.4996199607849121,0,1 flowers detected
2026-04-20T16:12:39.514893,0,DETECTION,0,0,0.5003917217254639,0,1 flowers detected
2026-04-20T16:12:40.014461,0,DETECTION,0,0,0.4995689392089844,0,1 flowers detected
2026-04-20T16:12:40.514862,0,DETECTION,0,0,0.5003998279571533,0,1 flowers detected
2026-04-20T16:12:41.014502,0,DETECTION,0,0,0.49964165687561035,0,1 flowers detected
2026-04-20T16:12:41.514875,0,DETECTION,0,0,0.500370979309082,0,1 flowers detected
2026-04-20T16:12:42.014512,0,DETECTION,0,0,0.49963903427124023,0,1 flowers detected
2026-04-20T16:12:42.514601,0,DETECTION,0,0,0.5000886917114258,0,1 flowers detected
2026-04-20T16:12:43.014572,0,DETECTION,0,0,0.4999706745147705,0,1 flowers detected
2026-04-20T16:12:43.514776,0,DETECTION,0,0,0.5002026557922363,0,1 flowers detected
2026-04-20T16:12:44.014577,0,DETECTION,0,0,0.4998021125793457,0,1 flowers detected
2026-04-20T16:12:44.514766,0,DETECTION,0,0,0.5001890659332275,0,1 flowers detected
2026-04-20T16:12:45.014564,0,DETECTION,0,0,0.4997978210449219,0,1 flowers detected
2026-04-20T16:12:45.514702,0,DETECTION,0,0,0.5001375675201416,0,1 flowers detected
2026-04-20T16:12:46.014493,0,DETECTION,0,0,0.49979281425476074,0,1 flowers detected
2026-04-20T16:12:46.514663,0,DETECTION,0,0,0.500169038772583,0,1 flowers detected
2026-04-20T16:12:47.014503,0,DETECTION,0,0,0.49984049797058105,0,1 flowers detected
2026-04-20T16:12:47.514794,0,DETECTION,0,0,0.5002899169921875,0,1 flowers detected
2026-04-20T16:12:48.514497,0,DETECTION,0,0,0.999704122543335,0,1 flowers detected
2026-04-20T16:12:50.014454,0,DETECTION,0,0,1.49995756149292,0,1 flowers detected
2026-04-20T16:12:50.514582,0,DETECTION,0,0,0.5001266002655029,0,1 flowers detected
2026-04-20T16:12:51.014536,0,DETECTION,0,0,0.4999544620513916,0,1 flowers detected
2026-04-20T16:12:51.514866,0,DETECTION,0,0,0.5003297328948975,0,1 flowers detected
2026-04-20T16:12:52.014378,0,DETECTION,0,0,0.4995124340057373,0,1 flowers detected
2026-04-20T16:12:52.514918,0,DETECTION,0,0,0.5005383491516113,0,1 flowers detected
2026-04-20T16:12:53.014502,0,DETECTION,0,0,0.4995856285095215,0,1 flowers detected
2026-04-20T16:12:54.014536,0,DETECTION,0,0,1.0000345706939697,0,1 flowers detected
