timestamp,drone_id,event_type,flower_x,flower_y,cycle_time_s,total_pollinated,details
2026-04-20T20:29:10.483870,0,POLLINATE,2.0,2.0,7.979847192764282,1,"{""drone_id"": 0, ""flower_x"": 2.0, ""flower_y"": 2.0, ""timestamp"": 1776688150.4831493, ""cycle_time"": 8.0, ""confidence"": 0.855, ""simulated"": true}"
2026-04-20T20:29:11.452699,1,POLLINATE,5.0,2.0,8.948676347732544,2,"{""drone_id"": 1, ""flower_x"": 5.0, ""flower_y"": 2.0, ""timestamp"": 1776688151.4519634, ""cycle_time"": 8.0, ""confidence"": 0.855, ""simulated"": true}"
2026-04-20T20:29:12.418949,2,POLLINATE,8.0,2.0,9.914928913116455,3,"{""drone_id"": 2, ""flower_x"": 8.0, ""flower_y"": 2.0, ""timestamp"": 1776688152.4180684, ""cycle_time"": 8.0, ""confidence"": 0.855, ""simulated"": true}"
2026-04-20T20:29:17.986949,0,POLLINATE,2.0,5.0,15.482928991317749,4,"{""drone_id"": 0, ""flower_x"": 2.0, ""flower_y"": 5.0, ""timestamp"": 1776688157.9863477, ""cycle_time"": 7.0, ""confidence"": 0.855, ""simulated"": true}"
2026-04-20T20:29:18.956072,1,POLLINATE,5.0,5.0,16.452051639556885,5,"{""drone_id"": 1, ""flower_x"": 5.0, ""flower_y"": 5.0, ""timestamp"": 1776688158.9554086, ""cycle_time"": 7.0, ""confidence"": 0.855, ""simulated"": true}"
2026-04-20T20:29:19.922010,2,POLLINATE,8.0,5.0,17.417989015579224,6,"{""drone_id"": 2, ""flower_x"": 8.0, ""flower_y"": 5.0, ""timestamp"": 1776688159.921396, ""cycle_time"": 7.0, ""confidence"": 0.855, ""simulated"": true}"
2026-04-20T20:29:25.490129,0,POLLINATE,2.0,8.0,22.986108779907227,7,"{""drone_id"": 0, ""flower_x"": 2.0, ""flower_y"": 8.0, ""timestamp"": 1776688165.489554, ""cycle_time"": 7.0, ""confidence"": 0.855, ""simulated"": true}"
2026-04-20T20:29:26.458661,1,POLLINATE,5.0,8.0,23.954640865325928,8,"{""drone_id"": 1, ""flower_x"": 5.0, ""flower_y"": 8.0, ""timestamp"": 1776688166.4582148, ""cycle_time"": 7.0, ""confidence"": 0.855, ""simulated"": true}"
2026-04-20T20:29:27.425817,2,POLLINATE,8.0,8.0,24.921796321868896,9,"{""drone_id"": 2, ""flower_x"": 8.0, ""flower_y"": 8.0, ""timestamp"": 1776688167.425132, ""cycle_time"": 7.0, ""confidence"": 0.855, ""simulated"": true}"
2026-04-20T20:29:32.510630,ALL,SUMMARY,0,0,30.00195598602295,9,coverage=100.0%
2026-04-20T20:30:02.508717,ALL,SUMMARY,0,0,60.00185966491699,9,coverage=100.0%
2026-04-20T20:30:32.507008,ALL,SUMMARY,0,0,90.00181365013123,9,coverage=100.0%
2026-04-20T20:31:02.509648,ALL,SUMMARY,0,0,120.00192260742188,9,coverage=100.0%
2026-04-20T20:31:32.506670,ALL,SUMMARY,0,0,150.00179243087769,9,coverage=100.0%
2026-04-20T20:32:02.510027,ALL,SUMMARY,0,0,180.00188970565796,9,coverage=100.0%
2026-04-20T20:32:32.509681,ALL,SUMMARY,0,0,210.00191140174866,9,coverage=100.0%
2026-04-20T20:33:02.508856,ALL,SUMMARY,0,0,240.00190806388855,9,coverage=100.0%
2026-04-20T20:33:32.509363,ALL,SUMMARY,0,0,270.0019347667694,9,coverage=100.0%
2026-04-20T20:34:02.510117,ALL,SUMMARY,0,0,300.0019383430481,9,coverage=100.0%
2026-04-20T20:34:32.506648,ALL,SUMMARY,0,0,330.00178050994873,9,coverage=100.0%
2026-04-20T20:35:02.507168,ALL,SUMMARY,0,0,360.00177669525146,9,coverage=100.0%
2026-04-20T20:35:32.506632,ALL,SUMMARY,0,0,390.0017602443695,9,coverage=100.0%
2026-04-20T20:36:02.507658,ALL,SUMMARY,0,0,420.00182271003723,9,coverage=100.0%
2026-04-20T20:36:32.506621,ALL,SUMMARY,0,0,450.0017535686493,9,coverage=100.0%
2026-04-20T20:37:02.510412,ALL,SUMMARY,0,0,480.00196146965027,9,coverage=100.0%
2026-04-20T20:37:32.510791,ALL,SUMMARY,0,0,510.0019974708557,9,coverage=100.0%
2026-04-20T20:38:02.510443,ALL,SUMMARY,0,0,540.0020425319672,9,coverage=100.0%
2026-04-20T20:38:32.510562,ALL,SUMMARY,0,0,570.0019609928131,9,coverage=100.0%
2026-04-20T20:39:02.510801,ALL,SUMMARY,0,0,600.0019462108612,9,coverage=100.0%
