timestamp,drone_id,event_type,flower_x,flower_y,cycle_time_s,total_pollinated,details
2026-04-20T15:42:38.617183,0,DETECTION,0,0,0,0,1 flowers detected
2026-04-20T15:42:38.617395,0,DETECTION,0,0,0.00021409988403320312,0,1 flowers detected
2026-04-20T15:42:38.617492,0,DETECTION,0,0,9.775161743164062e-05,0,1 flowers detected
2026-04-20T15:42:39.014408,0,DETECTION,0,0,0.3969147205352783,0,1 flowers detected
2026-04-20T15:42:39.514455,0,DETECTION,0,0,0.5000462532043457,0,1 flowers detected
2026-04-20T15:42:40.014402,0,DETECTION,0,0,0.49994778633117676,0,1 flowers detected
2026-04-20T15:42:40.514445,0,DETECTION,0,0,0.5000429153442383,0,1 flowers detected
2026-04-20T15:42:41.015183,0,DETECTION,0,0,0.5007343292236328,0,1 flowers detected
2026-04-20T15:42:41.515128,0,DETECTION,0,0,0.49994492530822754,0,1 flowers detected
2026-04-20T15:42:42.014452,0,DETECTION,0,0,0.4993281364440918,0,1 flowers detected
2026-04-20T15:42:42.514516,0,DETECTION,0,0,0.500063419342041,0,1 flowers detected
2026-04-20T15:42:43.015425,0,DETECTION,0,0,0.5009057521820068,0,1 flowers detected
2026-04-20T15:42:43.514496,0,DETECTION,0,0,0.49907445907592773,0,1 flowers detected
2026-04-20T15:42:44.514419,0,DETECTION,0,0,0.9999229907989502,0,1 flowers detected
2026-04-20T15:42:45.514612,0,DETECTION,0,0,1.0001928806304932,0,1 flowers detected
2026-04-20T15:42:46.514431,0,DETECTION,0,0,0.9998190402984619,0,1 flowers detected
2026-04-20T15:42:47.015047,0,DETECTION,0,0,0.5006136894226074,0,1 flowers detected
2026-04-20T15:42:47.514477,0,DETECTION,0,0,0.4994320869445801,0,1 flowers detected
2026-04-20T15:42:48.014831,0,DETECTION,0,0,0.5003523826599121,0,1 flowers detected
2026-04-20T15:42:48.514472,0,DETECTION,0,0,0.49964237213134766,0,1 flowers detected
2026-04-20T15:42:49.014973,0,DETECTION,0,0,0.5004992485046387,0,1 flowers detected
2026-04-20T15:42:49.514414,0,DETECTION,0,0,0.49944353103637695,0,1 flowers detected
2026-04-20T15:42:50.014425,0,DETECTION,0,0,0.5000102519989014,0,1 flowers detected
2026-04-20T15:42:50.515067,0,DETECTION,0,0,0.5006399154663086,0,1 flowers detected
2026-04-20T15:42:51.015247,0,DETECTION,0,0,0.5001788139343262,0,1 flowers detected
2026-04-20T15:42:51.515044,0,DETECTION,0,0,0.4997978210449219,0,1 flowers detected
2026-04-20T15:42:52.014593,0,DETECTION,0,0,0.49954986572265625,0,1 flowers detected
2026-04-20T15:42:53.014551,0,DETECTION,0,0,0.9999592304229736,0,1 flowers detected
