timestamp,drone_id,event_type,flower_x,flower_y,cycle_time_s,total_pollinated,details
2026-04-20T14:53:15.766486,ALL,SUMMARY,0,0,30.002685070037842,0,coverage=0.0%
2026-04-20T14:53:45.768424,ALL,SUMMARY,0,0,60.00299549102783,0,coverage=0.0%
2026-04-20T14:54:15.766827,ALL,SUMMARY,0,0,90.00269269943237,0,coverage=0.0%
2026-04-20T14:54:45.772105,ALL,SUMMARY,0,0,120.00270438194275,0,coverage=0.0%
2026-04-20T14:55:15.772171,ALL,SUMMARY,0,0,150.00286293029785,0,coverage=0.0%
2026-04-20T14:55:45.768348,ALL,SUMMARY,0,0,180.00286197662354,0,coverage=0.0%
2026-04-20T14:56:15.766473,ALL,SUMMARY,0,0,210.00268268585205,0,coverage=0.0%
2026-04-20T14:56:45.765493,ALL,SUMMARY,0,0,240.00265741348267,0,coverage=0.0%
2026-04-20T14:57:15.766428,ALL,SUMMARY,0,0,270.0026652812958,0,coverage=0.0%
2026-04-20T14:57:45.766697,ALL,SUMMARY,0,0,300.0027184486389,0,coverage=0.0%
2026-04-20T14:58:15.772006,ALL,SUMMARY,0,0,330.0028612613678,0,coverage=0.0%
2026-04-20T14:58:45.766831,ALL,SUMMARY,0,0,360.00268602371216,0,coverage=0.0%
2026-04-20T14:59:15.766567,ALL,SUMMARY,0,0,390.00266671180725,0,coverage=0.0%
2026-04-20T14:59:45.766468,ALL,SUMMARY,0,0,420.00266575813293,0,coverage=0.0%
2026-04-20T15:00:15.766330,ALL,SUMMARY,0,0,450.002658367157,0,coverage=0.0%
2026-04-20T15:00:45.767619,ALL,SUMMARY,0,0,480.0026786327362,0,coverage=0.0%
2026-04-20T15:01:15.764877,ALL,SUMMARY,0,0,510.00258111953735,0,coverage=0.0%
2026-04-20T15:01:45.766376,ALL,SUMMARY,0,0,540.0026752948761,0,coverage=0.0%
2026-04-20T15:02:15.766901,ALL,SUMMARY,0,0,570.0027034282684,0,coverage=0.0%
2026-04-20T15:02:45.766914,ALL,SUMMARY,0,0,600.0027232170105,0,coverage=0.0%
2026-04-20T15:03:15.763862,ALL,SUMMARY,0,0,630.0025391578674,0,coverage=0.0%
2026-04-20T15:03:45.770655,ALL,SUMMARY,0,0,660.0026819705963,0,coverage=0.0%
2026-04-20T15:04:15.767314,ALL,SUMMARY,0,0,690.0028529167175,0,coverage=0.0%
2026-04-20T15:04:45.766573,ALL,SUMMARY,0,0,720.002667427063,0,coverage=0.0%
2026-04-20T15:05:15.766474,ALL,SUMMARY,0,0,750.0026824474335,0,coverage=0.0%
2026-04-20T15:05:45.766340,ALL,SUMMARY,0,0,780.0026688575745,0,coverage=0.0%
2026-04-20T15:06:15.764525,ALL,SUMMARY,0,0,810.0025949478149,0,coverage=0.0%
2026-04-20T15:06:45.766921,ALL,SUMMARY,0,0,840.0028331279755,0,coverage=0.0%
2026-04-20T15:07:15.764918,ALL,SUMMARY,0,0,870.002682685852,0,coverage=0.0%
2026-04-20T15:07:45.771856,ALL,SUMMARY,0,0,900.0028898715973,0,coverage=0.0%
2026-04-20T15:08:15.770603,ALL,SUMMARY,0,0,930.0028748512268,0,coverage=0.0%
2026-04-20T15:08:45.767742,ALL,SUMMARY,0,0,960.0027439594269,0,coverage=0.0%
2026-04-20T15:09:15.767013,ALL,SUMMARY,0,0,990.0027210712433,0,coverage=0.0%
2026-04-20T15:09:45.766846,ALL,SUMMARY,0,0,1020.002692937851,0,coverage=0.0%
2026-04-20T15:10:15.766599,ALL,SUMMARY,0,0,1050.0026795864105,0,coverage=0.0%
2026-04-20T15:10:45.766986,ALL,SUMMARY,0,0,1080.0026199817657,0,coverage=0.0%
2026-04-20T15:11:15.770563,ALL,SUMMARY,0,0,1110.0026757717133,0,coverage=0.0%
2026-04-20T15:11:45.766300,ALL,SUMMARY,0,0,1140.002718925476,0,coverage=0.0%
2026-04-20T15:12:15.766344,ALL,SUMMARY,0,0,1170.00266289711,0,coverage=0.0%
2026-04-20T15:12:45.762986,ALL,SUMMARY,0,0,1200.0025086402893,0,coverage=0.0%
