timestamp,drone_id,event_type,flower_x,flower_y,cycle_time_s,total_pollinated,details
2026-04-20T13:27:38.661517,ALL,SUMMARY,0,0,30.002004146575928,0,coverage=0.0%
2026-04-20T13:28:08.657845,ALL,SUMMARY,0,0,60.00168991088867,0,coverage=0.0%
2026-04-20T13:28:38.657733,ALL,SUMMARY,0,0,90.0016667842865,0,coverage=0.0%
2026-04-20T13:29:08.658787,ALL,SUMMARY,0,0,120.00170850753784,0,coverage=0.0%
2026-04-20T13:29:38.657359,ALL,SUMMARY,0,0,150.0016531944275,0,coverage=0.0%
2026-04-20T13:30:08.657425,ALL,SUMMARY,0,0,180.0016632080078,0,coverage=0.0%
2026-04-20T13:30:38.657523,ALL,SUMMARY,0,0,210.00167179107666,0,coverage=0.0%
2026-04-20T13:31:08.657224,ALL,SUMMARY,0,0,240.00165939331055,0,coverage=0.0%
2026-04-20T13:31:38.654966,ALL,SUMMARY,0,0,270.0015518665314,0,coverage=0.0%
2026-04-20T13:32:08.654658,ALL,SUMMARY,0,0,300.00152707099915,0,coverage=0.0%
2026-04-20T13:32:38.659979,ALL,SUMMARY,0,0,330.00181555747986,0,coverage=0.0%
2026-04-20T13:33:08.657217,ALL,SUMMARY,0,0,360.0016510486603,0,coverage=0.0%
2026-04-20T13:33:38.657214,ALL,SUMMARY,0,0,390.00165247917175,0,coverage=0.0%
2026-04-20T13:34:08.657225,ALL,SUMMARY,0,0,420.00166487693787,0,coverage=0.0%
2026-04-20T13:34:38.657321,ALL,SUMMARY,0,0,450.0016658306122,0,coverage=0.0%
2026-04-20T13:35:08.657271,ALL,SUMMARY,0,0,480.00166749954224,0,coverage=0.0%
2026-04-20T13:35:38.657202,ALL,SUMMARY,0,0,510.0016531944275,0,coverage=0.0%
2026-04-20T13:36:08.657525,ALL,SUMMARY,0,0,540.0017001628876,0,coverage=0.0%
2026-04-20T13:36:38.657594,ALL,SUMMARY,0,0,570.0017211437225,0,coverage=0.0%
2026-04-20T13:37:08.657617,ALL,SUMMARY,0,0,600.0017173290253,0,coverage=0.0%
2026-04-20T13:37:38.660748,ALL,SUMMARY,0,0,630.0016906261444,0,coverage=0.0%
2026-04-20T13:38:08.653836,ALL,SUMMARY,0,0,660.0015392303467,0,coverage=0.0%
2026-04-20T13:38:38.653737,ALL,SUMMARY,0,0,690.0015048980713,0,coverage=0.0%
2026-04-20T13:39:08.659739,ALL,SUMMARY,0,0,720.0016684532166,0,coverage=0.0%
2026-04-20T13:39:38.662921,ALL,SUMMARY,0,0,750.0018229484558,0,coverage=0.0%
2026-04-20T13:40:08.654757,ALL,SUMMARY,0,0,780.0015678405762,0,coverage=0.0%
2026-04-20T13:40:38.655086,ALL,SUMMARY,0,0,810.0015745162964,0,coverage=0.0%
