time,D0_x,D0_y,D0_z,D0_state,D1_x,D1_y,D1_z,D1_state
1779374791.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374791.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374791.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374791.867,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374791.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374792.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374792.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374792.267,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374792.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374792.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374792.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374792.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374792.767,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374792.867,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374792.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374793.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374793.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374793.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374793.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374793.467,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374793.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374793.667,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374793.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374793.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374793.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374794.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374794.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374794.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374794.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374794.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374794.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374794.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374794.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374794.867,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374794.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374795.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374795.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374795.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374795.367,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374795.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374795.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374795.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374795.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374795.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374795.967,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374796.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374796.167,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374796.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374796.367,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374796.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374796.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374796.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374796.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374796.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374796.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374797.067,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374797.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374797.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374797.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374797.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374797.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374797.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374797.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374797.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374797.967,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374798.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374798.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374798.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374798.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374798.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374798.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374798.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374798.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374798.867,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374798.967,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374799.067,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374799.167,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374799.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374799.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374799.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374799.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374799.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374799.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374799.867,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374799.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374800.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374800.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374800.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374800.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374800.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374800.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374800.667,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374800.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374800.867,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374800.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374801.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374801.167,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374801.267,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374801.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374801.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374801.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374801.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374801.767,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374801.867,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374801.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374802.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374802.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374802.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374802.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374802.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374802.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374802.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374802.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374802.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374802.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374803.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374803.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374803.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374803.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374803.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374803.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374803.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374803.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374803.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374803.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374804.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374804.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374804.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374804.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374804.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374804.567,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374804.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374804.767,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374804.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374804.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374805.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374805.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374805.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374805.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374805.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374805.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374805.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374805.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374805.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374805.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374806.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374806.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374806.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374806.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374806.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374806.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374806.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374806.767,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374806.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374806.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374807.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374807.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374807.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374807.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374807.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374807.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374807.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374807.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374807.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374807.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374808.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374808.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374808.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374808.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374808.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374808.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374808.667,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374808.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374808.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374808.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374809.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374809.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374809.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374809.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374809.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374809.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374809.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374809.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374809.867,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374809.967,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374810.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374810.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374810.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374810.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374810.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374810.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374810.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374810.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374810.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374810.967,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374811.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374811.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374811.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374811.367,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374811.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374811.567,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374811.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374811.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374811.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374811.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374812.067,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374812.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374812.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374812.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374812.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374812.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374812.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374812.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374812.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374812.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374813.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374813.167,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374813.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374813.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374813.467,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374813.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374813.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374813.767,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374813.867,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374813.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374814.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374814.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374814.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374814.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374814.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374814.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374814.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374814.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374814.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374814.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374815.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374815.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374815.267,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374815.367,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374815.467,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374815.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374815.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374815.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374815.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374815.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374816.067,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374816.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374816.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374816.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374816.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374816.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374816.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374816.767,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374816.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374816.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374817.067,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374817.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374817.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374817.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374817.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374817.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374817.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374817.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374817.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374817.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374818.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374818.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374818.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374818.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374818.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374818.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374818.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374818.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374818.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374818.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374819.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374819.167,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374819.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374819.367,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374819.467,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374819.567,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374819.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374819.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374819.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374819.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374820.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374820.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374820.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374820.367,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374820.467,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374820.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374820.667,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374820.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374820.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374820.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374821.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374821.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374821.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374821.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374821.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374821.567,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374821.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374821.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374821.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374821.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374822.066,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374822.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374822.267,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374822.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374822.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374822.567,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374822.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374822.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374822.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374822.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374823.067,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374823.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374823.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374823.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374823.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374823.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374823.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374823.767,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374823.867,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374823.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374824.067,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374824.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374824.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374824.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374824.466,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374824.567,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374824.666,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374824.767,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374824.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374824.966,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374825.067,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374825.167,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374825.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374825.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374825.467,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374825.566,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374825.667,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374825.766,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374825.866,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374825.967,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374826.067,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374826.166,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374826.266,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779374826.366,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
