time,D0_x,D0_y,D0_z,D0_state,D1_x,D1_y,D1_z,D1_state
1779369803.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369803.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369803.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369803.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369803.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369803.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369803.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369803.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369803.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369804.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369804.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369804.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369804.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369804.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369804.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369804.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369804.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369804.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369804.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369805.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369805.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369805.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369805.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369805.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369805.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369805.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369805.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369805.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369805.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369806.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369806.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369806.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369806.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369806.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369806.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369806.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369806.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369806.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369806.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369807.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369807.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369807.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369807.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369807.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369807.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369807.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369807.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369807.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369807.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369808.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369808.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369808.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369808.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369808.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369808.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369808.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369808.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369808.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369808.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369809.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369809.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369809.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369809.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369809.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369809.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369809.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369809.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369809.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369809.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369810.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369810.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369810.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369810.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369810.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369810.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369810.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369810.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369810.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369810.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369811.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369811.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369811.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369811.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369811.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369811.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369811.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369811.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369811.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369811.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369812.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369812.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369812.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369812.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369812.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369812.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369812.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369812.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369812.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369812.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369813.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369813.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369813.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369813.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369813.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369813.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369813.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369813.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369813.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369813.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369814.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369814.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369814.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369814.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369814.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369814.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369814.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369814.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369814.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369814.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369815.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369815.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369815.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369815.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369815.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369815.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369815.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369815.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369815.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369815.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369816.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369816.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369816.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369816.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369816.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369816.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369816.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369816.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369816.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369816.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369817.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369817.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369817.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369817.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369817.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369817.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369817.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369817.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369817.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369817.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369818.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369818.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369818.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369818.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369818.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369818.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369818.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369818.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369818.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369818.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369819.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369819.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369819.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369819.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369819.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369819.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369819.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369819.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369819.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369819.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369820.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369820.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369820.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369820.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369820.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369820.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369820.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369820.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369820.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369820.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369821.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369821.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369821.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369821.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369821.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369821.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369821.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369821.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369821.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369821.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369822.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369822.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369822.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369822.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369822.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369822.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369822.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369822.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369822.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369822.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369823.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369823.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369823.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369823.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369823.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369823.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369823.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369823.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369823.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369823.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369824.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369824.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369824.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369824.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369824.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369824.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369824.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369824.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369824.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369824.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369825.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369825.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369825.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369825.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369825.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369825.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369825.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369825.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369825.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369825.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369826.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369826.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369826.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369826.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369826.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369826.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369826.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369826.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369826.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369826.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369827.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369827.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369827.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369827.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369827.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369827.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369827.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369827.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369827.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369827.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369828.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369828.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369828.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369828.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369828.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369828.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369828.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369828.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369828.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369828.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369829.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369829.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369829.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369829.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369829.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369829.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369829.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369829.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369829.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369829.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369830.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369830.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369830.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369830.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369830.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369830.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369830.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369830.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369830.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369830.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369831.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369831.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369831.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369831.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369831.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369831.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369831.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369831.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369831.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369831.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369832.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369832.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369832.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369832.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369832.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369832.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369832.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369832.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369832.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369832.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369833.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369833.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369833.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369833.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369833.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369833.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369833.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369833.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369833.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369833.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369834.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369834.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369834.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369834.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369834.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369834.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369834.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369834.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369834.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369834.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369835.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369835.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369835.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369835.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369835.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369835.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369835.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369835.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369835.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369835.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369836.045,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369836.145,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369836.245,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369836.345,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369836.445,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369836.545,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369836.645,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369836.745,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369836.845,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369836.945,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
