time,D0_x,D0_y,D0_z,D0_state,D1_x,D1_y,D1_z,D1_state
1779369764.856,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369764.956,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369765.056,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369765.156,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369765.256,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369765.356,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369765.456,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369765.556,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369765.656,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369765.756,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369765.856,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369765.956,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369766.056,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369766.156,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369766.256,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369766.356,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369766.456,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369766.556,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779369766.656,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
