time,D0_x,D0_y,D0_z,D0_state,D1_x,D1_y,D1_z,D1_state
1779371439.520,0.000,0.000,0.000,READY,0.000,0.000,0.000,UNKNOWN
1779371439.621,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371439.720,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371439.821,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371439.920,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371440.020,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371440.121,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371440.220,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371440.320,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371440.420,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371440.520,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371440.620,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371440.721,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371440.821,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371440.921,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371441.021,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371441.120,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371441.220,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371441.320,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371441.421,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371441.521,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371441.621,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371441.720,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371441.821,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371441.920,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371442.020,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371442.120,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371442.220,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371442.320,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371442.420,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371442.520,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371442.620,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371442.720,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371442.821,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371442.920,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371443.021,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371443.120,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371443.221,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371443.321,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371443.421,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371443.520,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371443.621,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371443.720,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371443.820,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371443.921,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371444.021,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371444.120,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371444.221,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371444.321,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371444.420,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371444.520,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371444.620,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371444.721,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371444.821,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371444.920,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371445.021,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371445.120,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371445.220,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371445.320,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371445.421,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371445.520,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371445.621,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371445.721,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371445.820,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371445.921,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371446.021,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371446.121,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371446.221,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371446.321,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371446.420,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371446.520,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371446.620,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371446.720,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371446.821,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371446.921,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371447.021,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371447.121,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371447.221,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371447.321,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371447.421,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371447.521,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371447.621,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371447.720,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371447.821,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371447.921,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371448.021,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371448.120,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371448.221,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371448.320,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371448.420,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371448.521,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371448.621,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371448.720,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371448.821,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371448.920,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371449.021,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371449.121,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371449.220,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371449.321,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371449.421,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371449.521,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371449.621,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371449.720,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371449.821,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371449.920,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371450.021,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371450.120,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371450.221,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371450.320,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371450.420,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371450.520,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371450.620,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371450.721,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371450.820,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371450.920,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371451.020,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371451.120,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371451.221,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371451.321,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371451.421,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371451.521,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371451.621,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371451.721,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371451.820,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371451.921,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371452.021,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371452.120,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371452.220,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371452.320,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371452.421,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371452.520,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371452.621,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371452.721,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371452.821,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371452.920,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371453.021,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371453.120,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371453.221,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371453.320,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371453.420,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371453.521,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371453.621,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371453.721,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371453.820,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371453.920,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371454.021,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371454.121,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371454.220,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371454.320,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371454.421,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371454.520,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371454.621,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371454.721,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371454.820,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371454.920,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371455.020,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371455.120,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371455.220,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371455.321,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371455.421,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371455.521,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371455.621,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371455.720,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371455.821,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371455.921,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371456.021,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371456.120,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371456.220,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371456.320,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371456.420,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371456.520,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371456.620,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371456.720,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371456.820,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371456.920,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371457.020,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371457.120,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371457.220,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371457.320,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371457.420,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371457.520,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371457.620,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371457.720,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371457.820,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371457.920,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371458.020,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
1779371458.121,0.000,0.000,0.000,READY,0.000,0.000,0.000,READY
