time,D0_x,D0_y,D0_z,D0_state,D1_x,D1_y,D1_z,D1_state
1779373477.787,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373477.887,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373477.987,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373478.087,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373478.187,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373478.287,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373478.387,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373478.487,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373478.587,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373478.687,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373478.787,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373478.887,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373478.987,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373479.087,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373479.187,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373479.287,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373479.387,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373479.487,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373479.587,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373479.687,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373479.787,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373479.887,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373479.987,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373480.087,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373480.187,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373480.287,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373480.387,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373480.487,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373480.587,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373480.687,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373480.787,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373480.887,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373480.987,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373481.087,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373481.187,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373481.287,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373481.387,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373481.487,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373481.587,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373481.687,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373481.787,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373481.887,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373481.987,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373482.087,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373482.187,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373482.287,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373482.387,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373482.487,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373482.587,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373482.687,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373482.787,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373482.887,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373482.987,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373483.087,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373483.187,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373483.287,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373483.387,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373483.487,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373483.587,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373483.687,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373483.787,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373483.887,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373483.987,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373484.087,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373484.187,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373484.287,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373484.387,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373484.487,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373484.587,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373484.687,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373484.787,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373484.887,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373484.987,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373485.087,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373485.187,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373485.287,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373485.387,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373485.487,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373485.587,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373485.687,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373485.787,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373485.887,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373485.987,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373486.087,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373486.187,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373486.287,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373486.387,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373486.487,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373486.587,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373486.687,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373486.787,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373486.887,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373486.987,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373487.087,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373487.187,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373487.287,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373487.387,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373487.487,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373487.587,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373487.687,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373487.787,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373487.887,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373487.987,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373488.087,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373488.187,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373488.287,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373488.387,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373488.487,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373488.587,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373488.687,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373488.787,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373488.887,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373488.987,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373489.087,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373489.187,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373489.287,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373489.387,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373489.487,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373489.587,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373489.687,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373489.787,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373489.887,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373489.987,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373490.087,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373490.187,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373490.287,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373490.387,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373490.487,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373490.587,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373490.687,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373490.787,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373490.887,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373490.987,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373491.087,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373491.187,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373491.287,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373491.387,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373491.487,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373491.587,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373491.687,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373491.787,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373491.887,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373491.987,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373492.087,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373492.187,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373492.287,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373492.387,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373492.487,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373492.587,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373492.687,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373492.787,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373492.887,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373492.987,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373493.087,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373493.187,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373493.287,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373493.387,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373493.487,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373493.587,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373493.687,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373493.787,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373493.887,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373493.987,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373494.087,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373494.187,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373494.287,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373494.387,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373494.487,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373494.587,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373494.687,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373494.787,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373494.887,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373494.987,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373495.087,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373495.187,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373495.287,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373495.387,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373495.487,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373495.587,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373495.687,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373495.787,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373495.887,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373495.987,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
1779373496.087,0.000,0.000,0.000,UNKNOWN,0.000,0.000,0.000,UNKNOWN
